¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤Ó³Â¨½¶m,¤g¦a,ª÷¬P¬q691~720¦a¸¹,1395.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1061207,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,150000,108,,0.0,0,,RPPNMLOKKIMFFDV96CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«¶Ç¼s¸ô388«Ñ91~120¸¹,16.72,¦í,,,1061123,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850326,94.73,2,2,2,¦³,¦³,3300000,34836,,0.0,0,,RPSNMLMJJHNFFAV56CA
¤Ó³Â¨½¶m,¤g¦a,Äõ¨½¬q391~420¦a¸¹,450.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1061114,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1080000,2400,,0.0,0,¤W¦³¥¼¿ì«O¦s«Øª«,RPPNMLLLKIMFFDV76CA
¤Ó³Â¨½¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¤Ó³Â¨½¶mº®³õ1~30¸¹,107.42,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1061117,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0691226,139.38,3,2,2,¦³,µL,1750000,12556,,0.0,0,,RPQNMLTKKIMFFDV57CA
¥xªF¥«,¤g¦a,Â×´I¬q121~150¦a¸¹,275.69,¨ä¥L,,,1061123,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,255013,925,,0.0,0,¨óÄ³»ùÁÊ,RPPNMLPLKIMFFAV96DA
¥xªF¥«,¤g¦a,Â×´I¬q121~150¦a¸¹,203.39,¨ä¥L,,,1061123,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,188136,925,,0.0,0,¨óÄ³»ùÁÊ,SPPNMLPLKIMFFAV07DA
ºñ®q¶m,¤g¦a,¤U«n¼d¬q841~870¦a¸¹,1320.39,¨ä¥L,,,1061128,¤g¦a10«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1500000,1136,,0.0,0,,RPPNMLSKKIMFFAV07CA
ºñ®q¶m,¤g¦a,¤W«n¼d¬q571~600¦a¸¹,103.13,¨ä¥L,,,1061125,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,310000,3006,,0.0,0,,RPTNMLSKKIMFFAV47CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«·s®iµó23«Ñ2§Ë1~30¸¹,27.73,¦í,,,1061123,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850621,148.87,3,2,2,¦³,¦³,4500000,30228,,0.0,0,,RPQNMLTKKIMFFAV27CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«©¥ÆW¸ô50«Ñ451~480¸¹,69.03,¦í,,,1061204,¤g¦a0«Øª«1¨®¦ì0,¤­¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950310,193.20999999999998,2,2,2,¦³,¦³,2995537,15504,,0.0,0,,RPUNMLLLKIMFFAV96CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«¤j§µ¸ô31~60¸¹,151.0,¦í,,,1061128,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0980731,87.66,1,2,1,¦³,µL,6700000,76432,,0.0,0,,RPPOMLSKKIMFFAV17CA
¥xªF¥«,¤g¦a,·s¶é¬q691~720¦a¸¹,2164.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1061201,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,832,,0.0,0,,RPQNMLSKKIMFFAV27DA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«¤å¤ßµó1~30¸¹,12.08,¦í,,,1061124,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840217,80.89,3,2,2,¦³,µL,1950000,24110,,0.0,0,¥H·í®ÉÁÊ¶RÁ`ª÷ÃB¥b¼Æ¶R¦^¨ä¾lÅv§Q½d³ò1/2,RPUNMLKLKIMFFAV96DA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«¶}«Êµó632«Ñ1~30¸¹,174.0,¦í,,,1060202,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,,107.92,3,2,2,¦³,µL,7900000,73202,,0.0,0,,RPPNMLMJJHNFFAV88CA
¨õ«n¶m,¤g¦a,«Ø¼Ö¬q661~690¦a¸¹,5927.51,¨ä¥L,,,1061127,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5330000,899,,0.0,0,,RPSNMLSLKIMFFAV47CA
¨õ«n¶m,¤g¦a,§Q®a¬q5161~5190¦a¸¹,3429.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1061205,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4802000,1400,,0.0,0,,RPWNMLSLKIMFFAV87CA
¦À¤W¶m,¤g¦a,¼yÂ×¬q931~960¦a¸¹,41.21,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1061121,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,110000,2669,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLPJJHNFFCV86CA
¦¨¥\Âí,¤g¦a,©M¥­«n¬q361~390¦a¸¹,419.54,,­·´º°Ï,¤þºØ«Ø¿v¥Î¦a,1061119,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1200000,2860,,0.0,0,,RPQNMLTKKIMFFBV37CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«Äõ¦{µó99«Ñ1~30¸¹,81.14,¦í,,,1061027,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850113,165.18,3,2,2,¦³,µL,5500000,33297,,0.0,0,,RPSNMLSJJHNFFAV17CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«º~¶§¥_¸ô421~450¸¹,81.88,¦í,,,1060805,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820322,178.06,4,2,4,¦³,µL,7500000,42121,,0.0,0,,RPOOMLLKJHNFFAV88CA
¦¨¥\Âí,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¦¨¥\Âíªø¬Kµó31~60¸¹,106.94,¦í,,,1061124,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0810504,138.8,4,2,3,¦³,µL,4300000,30980,,0.0,0,,RPRNMLKLKIMFFBV66CA
Ãö¤sÂí,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤Ãö¤sÂí©M¥­¸ô1~30¸¹,150.16,¦í,,,1060519,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0711220,212.28,3,2,3,¦³,µL,7000000,32975,,0.0,0,,RPPNMLRLKIMFFCV27CA
¦¨¥\Âí,¤g¦a,¨FªdÆW¬q391~420¦a¸¹,3822.97,,­·´º°Ï,¹Aªª¥Î¦a,1061205,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4200000,1099,,0.0,0,,RPPNMLTKKIMFFBV37DA
¤jªZ¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¤jªZ¶m¤j³¾¸ô211~240¸¹,153.26,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1061129,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0820503,149.94,3,3,2,¦³,µL,520000,3468,,0.0,0,¿Ë¤Í¶¡¶R½æ,RPPNMLMJJHNFFDV66DA
¥xªF¥«,¤g¦a,Â×ºa¬q91~120¦a¸¹,81.99,¦í,,,1061121,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2500000,30492,,0.0,0,§t¥¼µn°O«Øª«¡C,RPRNMLTKKIMFFAV37CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«¥Á¯è¸ô907«Ñ1~30¸¹,120.99,¦í,,,1061110,¤g¦a6«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0931217,203.37,4,2,3,¦³,µL,8000000,39337,,0.0,0,,RPVOMLQLKIMFFAV67CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«ª¾¥»¸ô¤T¬q398«Ñ31~60¸¹,119.5,¦í,,,1061130,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050328,230.05,5,2,5,¦³,µL,8850000,38470,,0.0,0,,RPVNMLSKKIMFFAV67CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«¤¯¤Cµó95«Ñ1~30¸¹,17.37,¦í,,,1061130,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820814,104.47,2,2,2,¦³,µL,4200000,40203,,0.0,0,,RPSNMLSKKIMFFAV37CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»OªF¿¤»OªF¥«¤¤¿³¸ô¤G¬q450«Ñ28§Ë1~30¸¹,18.0,¦í,,,1061124,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850628,144.15,3,1,2,¦³,¦³,3800000,26361,¨ä¥L,50.88,0,,RPQNMLMLKIMFFAV66CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«¥¿®ð¥_¸ô781~810¸¹,190.0,¹A,,,1061214,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0900424,136.77,3,1,2,¦³,µL,7000000,51181,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLMLKIMFFAV76CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«¤å¤s¸ô121~150¸¹,125.78,¦í,,,1060926,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060324,237.93,5,2,5,¦³,µL,11300000,47493,,0.0,0,,RPTNMLMLKIMFFAV96CA
¨õ«n¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¨õ«n¶mªì³À¤Gµó61~90¸¹,288.94,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1061208,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤@¼h,¨ä¥L,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,06803,71.9,1,2,1,¦³,µL,2600000,36161,,0.0,0,,RPPNMLKLKIMFFAV98CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«¬¥¶§µó277«Ñ1~30¸¹,104.0,¦í,,,1061207,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0580115,50.5,2,2,1,¦³,µL,4500000,89109,,0.0,0,,RPVNMLKLKIMFFAV96CA
¦À¤W¶m,¤g¦a,¤j¦À¬q721~750¦a¸¹,6802.65,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1061203,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8300000,1220,,0.0,0,,RPPNMLKLKIMFFCV66DA
¥xªF¥«,¤g¦a,¥xªF¬q1~30¦a¸¹,6.0,¦í,,,1061206,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,240000,40000,,0.0,0,,RPSNMLMLKIMFFAV96DA
ª÷fa4b¶m,¤g¦a,°¨ªZ¬q1~30¦a¸¹,40000.0,,´ËªL°Ï,ªL·~¥Î¦a,1061211,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,45,,0.0,0,,RPQNMLKLKIMFFDV76CA
¦À¤W¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¦À¤W¶m¤¤ªF¤G¸ô1~30¸¹,196.67,°Ó,,,1060120,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060831,400.36,9,2,10,¦³,µL,16500000,41213,,0.0,0,,RPRNMLRLKIMFFCV47CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«¤å¤ßµó1~30¸¹,15.89,¦í,,,1061211,¤g¦a2«Øª«1¨®¦ì0,¤K¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840217,85.09,2,1,1,¦³,µL,2500000,29381,,0.0,0,,RPUOMLQLKIMFFAV57CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªF¥«´I¸Î¸ô501«Ñ31§Ë1~30¸¹,93.96,¦í,,,1060605,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831026,216.1,4,2,2,¦³,µL,2800000,12957,,0.0,0,,RPRNMLSJJHNFFAV07CA
