╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧ддоHд╗╡є61~90╕╣,15.26,жэ,,,1041019,дgжa1л╪кл2иожь1,дG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0900803,164.35,4,2,2,ж│,ж│,11000000,66930,йY╣Dенн▒,0.0,0,,RPQPMLNJJIKFFAH77DA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дj╖~╕Їд@мq61~90╕╣,8.36,жэ,,,1040930,дgжa1л╪кл1иожь0,дQдG╝h,дGдQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850412,83.23,2,2,1,ж│,ж│,4800000,57672,,0.0,0,,RPPQMLOJJIKFFAH87DA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧░ъ┬╫дT╡є1~30╕╣,8.49,жэ,,,1041006,дgжa1л╪кл1иожь0,дT╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841215,72.44,2,1,1,ж│,ж│,3300000,45555,,0.0,0,,RPTNMLQJJIKFFAH18DA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧╖RдE╡є1~30╕╣,30.32,жэ,,,1041009,дgжa1л╪кл1иожь2,дQе|╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0990710,256.9,4,2,2,ж│,ж│,14500000,56444,йY╣Dенн▒,0.0,0,,RPPNMLPJJIKFFAH67DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дд╡╪╕ЇдGмq301~330╕╣,12.02,жэ,,,1040929,дgжa1л╪кл1иожь0,дQ╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830924,123.94,3,2,2,ж│,ж│,4600000,37115,,0.0,0,,RPRSMLMJJIKFFBH18DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧║ый╛дT╡є1~30╕╣,36.93,жэ,,,1041004,дgжa1л╪кл1иожь0,дQдT╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0910920,205.47,4,2,2,ж│,╡L,7600000,36988,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPSSMLMJJIKFFBH28DA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧к°╝╓дн╡є61~90╕╣,15.43,░╙,,,1040923,дgжa1л╪кл1иожь1,е|╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020603,154.76999999999998,3,2,2,ж│,╡L,8100000,52336,йY╣Dенн▒,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC┼vзQдHм░итжь,RPXPMLNJJIKFFBH58DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧║aжwд@╡є391~420╕╣,32.88,жэ,,,1040929,дgжa1л╪кл1иожь0,дQд@╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0920710,176.42000000000002,3,2,2,ж│,ж│,5600000,31742,,0.0,0,,RPQQMLNJJIKFFBH97DA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧е├▒dдG╡є61~90╕╣,32.39,жэ,,,1040917,дgжa1л╪кл1иожь1,е|╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0790502,149.51,3,2,2,ж│,╡L,6780000,45348,йY╣Dенн▒,0.0,0,│бд└╣D╕Їе╬жa,RPQQMLOJJIKFFBH08DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧╡╪│╘╡є46л╤5з╦1~30╕╣,79.25,жэ,,,1041020,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0670310,81.5,3,1,1,ж│,╡L,2281050,27988,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPXPMLMJKIKFFBH58DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧е├╣┼╡є61~90╕╣,478.0,░╙,,,1041001,дgжa10л╪кл5иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0681117,763.66,15,10,10,ж│,╡L,179350000,234856,,0.0,0,и№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPQOMLNJKIKFFBH87DA
дд├c░╧,дgжa,┐│лnмq┐│лnдpмq181~210жa╕╣,82.29,░╙,,,1041001,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,30970000,376352,,0.0,0,и№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPSOMLNJKIKFFBH08DA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧дTе┴е_╕Ї163л╤1~30╕╣,40.77,жэ,,,1040924,дgжa1л╪кл1иожь1,дG╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030226,146.45,2,2,2,ж│,ж│,5760000,37497,йY╣Dенн▒,24.84,1200000,,RPXNMLQJJIKFFDH78CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧дjен╡є18л╤1~30╕╣,15.5,жэ,,,1041014,дgжa1л╪кл1иожь0,дT╝h,дT╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0650925,38.12,2,2,1,ж│,╡L,1000000,26233,,0.0,0,,RPPOMLQJJIKFFDH08CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧лCдsд╗╡є1л╤1~30╕╣,19.68,жэ,,,1041011,дgжa1л╪кл1иожь1,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841107,145.3,3,2,2,ж│,ж│,2900000,19959,йY╣Dенн▒,0.0,0,,RPSOMLTJJIKFFDH68CA
╖и▒Ў░╧,дgжa,к°мїмq1~30жa╕╣,1453.57,,дsйYжaлOи|░╧,дB║╪л╪┐vе╬жa,1040519,дgжa9л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,43090600,29645,,0.0,0,,RPQPMLMKJIKFFDH97CA
╖и▒Ў░╧,дgжa,│╗┤Ємq361~390жa╕╣,6097.48,,дsйYжaлOи|░╧,дB║╪л╪┐vе╬жa,1040602,дgжa9л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,177072000,29040,,0.0,0,,RPSPMLMKJIKFFDH18CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╕╬║a╕Ї327л╤1~30╕╣,69.96,жэ,,,1040802,дgжa2л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0931117,176.37,0,0,0,ж│,╡L,7800000,44225,,0.0,0,,RPRNMLQKJIKFFDH28CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧╖s╣A╡є511~540╕╣,20.87,жэ,,,1041005,дgжa1л╪кл1иожь1,дT╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0941020,148.17,3,1,2,ж│,ж│,5600000,37794,йY╣Dенн▒,15.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPWNMLNJJIKFFDH38CA
╖sл╬░╧,й╨жa(дgжa+л╪кл),оч╢щел╖sл╬░╧дддsжш╕ЇдGмq255л╤31~60╕╣,172.11,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1041005,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1031020,195.8,4,2,4,ж│,ж│,8500000,43412,,0.0,0,,RPSPMLOJJIKFFDH28CA
╖sл╬░╧,дgжa,Б[╖}мqдUБ[╖}дpмq781~810жa╕╣,2645.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1041021,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9601350,3630,,0.0,0,,RPPOMLPJJIKFFDH97CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧░к─PдT╡є1~30╕╣,35.16,,╢mз°░╧,дA║╪л╪┐vе╬жa,1041021,дgжa1л╪кл1иожь1,дK╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0930202,134.03,3,2,2,ж│,ж│,3700000,27606,йY╣Dенн▒,0.0,0,,RPVPMLRKJIKFFDH98CA
╖и▒Ў░╧,дgжa,пє┘їйYмqпє┘їйYдpмq1~30жa╕╣,2278.16,дu,,,1040908,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,108885700,47795,,0.0,0,,RPXOMLTKJIKFFDH66CA
╖и▒Ў░╧,дgжa,пє┘їйYмqпє┘їйYдpмq1~30жa╕╣,1157.17,дu,,,1040914,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,43756000,37813,,0.0,0,,RPOPMLTKJIKFFDH48CA
╖и▒Ў░╧,дgжa,пє┘їйYмqпє┘їйYдpмq1~30жa╕╣,439.22,дu,,,1040907,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,17271800,39324,,0.0,0,,RPPPMLTKJIKFFDH58CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧кс╢щ╖sл░дT╡є1~30╕╣,152.98,,╢mз°░╧,дA║╪л╪┐vе╬жa,1040921,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0780623,216.09,4,3,3,ж│,╡L,6400000,29617,,0.0,0,,RPPOMLMJJIKFFCH57CA
дj╖╦░╧,дgжa,дпкZмq151~180жa╕╣,127.71,жэ,,,1040919,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7340000,57474,,0.0,0,,RPSOMLMJJIKFFCH87CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧░╖жц╕Ї345л╤59з╦1~30╕╣,30.39,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1041013,дgжa1л╪кл1иожь0,д╗╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831011,96.84,3,2,2,ж│,╡L,3000000,30979,,0.0,0,,RPSNMLOJJIKFFCH97CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧дд┐│╕Ї392л╤63з╦1~30╕╣,99.84,,╢mз°░╧,дA║╪л╪┐vе╬жa,1041006,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0710226,80.3,9,9,7,ж│,╡L,6400000,79701,,0.0,0,,RPRNMLPJJIKFFCH97CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧дд┐│╕Ї500л╤31~60╕╣,84.35,,╢mз°░╧,дA║╪л╪┐vе╬жa,1041005,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0650220,131.88,6,2,4,ж│,╡L,7500000,56870,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUNMLPJJIKFFCH28CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧┴pйM╡є60л╤1~30╕╣,53.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1041018,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0680308,67.16,4,2,3,ж│,╡L,4500000,67004,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPOOMLPJJIKFFCH77CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧┤ў▒ц╕Ї243л╤1~30╕╣,107.72,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1041008,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0941124,176.2,4,2,3,ж│,ж│,7600000,43133,,0.0,0,,RPPOMLPJJIKFFCH87CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧д╜╢щ╕Ї61~90╕╣,30.82,жэ,,,1040924,дgжa1л╪кл1иожь1,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030324,210.2,3,2,2,ж│,ж│,12000000,59360,йY╣Dенн▒,28.26,1200000,,RPVNMLQJJIKFFCH48CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧пQкLз°дд┬╫╕Ї670л╤1~30╕╣,54.39,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1040925,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0670826,106.7,4,2,2,ж│,╡L,1880000,17619,,0.0,0,,RPRNMLTJJIKFFCH38CA
дj╖╦░╧,дgжa,дд╔▄мqдд╔▄дpмq391~420жa╕╣,2.03,,пSйw╣A╖~░╧,╣Aкке╬жa,1041026,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,15300,7537,,0.0,0,,RPQNMLPKJIKFFCH97CA
┤_┐│░╧,дgжa,╕q▓▒мq1651~1680жa╕╣,218.04,,дsйYжaлOи|░╧,╣Aкке╬жa,1041014,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,200000,917,,0.0,0,,RPSNMLPLJIKFFCH28CA
