編號,車位類別,車位價格,車位面積(平方公尺)
RPTPMLLKKIMFFIB38CA,坡道平面,750000,19.76
RPTPMLLKKIMFFIB38CA,坡道平面,750000,19.76
RPTPMLLKKIMFFIB38CA,坡道機械,450000,9.88
RPTPMLLKKIMFFIB38CA,坡道機械,500000,9.88
RPRNMLMKKIMFFIB08CA,坡道平面,0,12.00
RPTOMLOLJIMFFIB58CA,坡道平面,800000,
RPTNMLOKJIMFFHB28CA,坡道機械,0,
RPQNMLPLJHNFFFB97CA,坡道機械,600000,10.83
RPXNMLSJKIMFFFB88CA,坡道平面,850000,34.35
RPOOMLSJKIMFFFB08CA,坡道平面,750000,34.35
RPQNMLLKKIMFFFB57CA,坡道平面,800000,34.35
RPXNMLRJKIMFFFB78CA,坡道平面,690000,34.35
RPXOMLQJKIMFFFB78CA,坡道平面,830000,34.35
RPUPMLQJKIMFFFB58CA,坡道平面,800000,34.35
RPVOMLQJKIMFFFB58CA,坡道平面,850000,34.35
RPSPMLQJKIMFFFB38CA,坡道平面,830000,34.35
RPSOMLRJKIMFFFB38CA,坡道平面,750000,34.35
RPQOMLRJKIMFFFB18CA,坡道平面,750000,34.35
RPOPMLRJKIMFFFB08CA,坡道平面,750000,34.35
RPTOMLRJKIMFFFB48CA,坡道平面,690000,34.35
RPWOMLRJKIMFFFB78CA,坡道平面,850000,34.35
RPXOMLRJKIMFFFB88CA,坡道平面,900000,34.35
RPVOMLRJKIMFFFB68CA,坡道平面,800000,34.35
RPTNMLKLJIMFFFB77CA,坡道機械,450000,10.83
RPSOMLPKJIMFFFB18CA,坡道平面,0,
RPQOMLKLJIMFFFB57CA,坡道機械,550000,10.83
RPSOMLKLJIMFFFB77CA,坡道機械,450000,10.83
RPXNMLKLJIMFFFB18CA,坡道機械,450000,10.83
RPTOMLKLJIMFFFB87CA,坡道機械,450000,10.83
RPRNMLKLJIMFFFB57CA,坡道機械,600000,10.83
RPOPMLKLJIMFFFB47CA,坡道機械,550000,10.83
RPQNMLKLJIMFFFB47CA,坡道機械,450000,10.83
RPVNMLMLJIMFFFB18CA,坡道機械,0,10.84
RPVNMLMLJIMFFFB18CA,坡道機械,0,10.84
RPSPMLKLJIMFFFB87CA,坡道機械,550000,10.83
RPTPMLKLJIMFFFB97CA,坡道機械,450000,10.83
RPQPMLNKKIMFFCB67CA,坡道平面,1400000,31.71
RPROMLNKKIMFFCB67CA,坡道平面,1400000,31.71
RPQOMLNKKIMFFCB57CA,坡道平面,1400000,31.71
RPPOMLNKKIMFFCB47CA,坡道平面,1500000,31.71
RPRPMLNKKIMFFCB77CA,坡道平面,1400000,31.71
RPWPMLNKKIMFFCB28CA,坡道平面,1350000,31.71
RPOQMLNKKIMFFCB57CA,坡道平面,1500000,32.17
RPPPMLNKKIMFFCB57CA,坡道平面,0,32.17
RPPPMLNKKIMFFCB57CA,坡道平面,0,32.17
RPUPMLNKKIMFFCB08CA,坡道平面,1500000,31.71
RPXPMLNKKIMFFCB38CA,坡道平面,1400000,31.71
RPSPMLRJKIMFFCB18CA,坡道機械,0,43.97
RPVPMLNKKIMFFCB18CA,坡道平面,0,32.17
RPVPMLNKKIMFFCB18CA,坡道平面,0,32.17
RPXOMLNKKIMFFCB28CA,坡道平面,1500000,31.71
RPTPMLNKKIMFFCB97CA,坡道平面,0,32.17
RPTPMLNKKIMFFCB97CA,坡道平面,0,32.17
RPUNMLSLJIMFFCB38CA,坡道平面,0,30.78
RPUNMLSLJIMFFCB38CA,坡道平面,0,30.78
RPOPMLLJKIMFFCB17CA,坡道平面,0,25.72
RPOPMLLJKIMFFCB17CA,坡道平面,0,25.72
RPWOMLLJKIMFFCB87CA,坡道平面,0,25.72
RPWOMLLJKIMFFCB87CA,坡道平面,0,25.72
RPUOMLLJKIMFFCB67CA,坡道平面,0,25.72
RPUOMLLJKIMFFCB67CA,坡道平面,0,25.72
RPXOMLLJKIMFFCB97CA,坡道平面,0,25.72
RPXOMLLJKIMFFCB97CA,坡道平面,0,25.72
RPQPMLPKJIMFFCB77CA,坡道平面,0,35.91
RPWNMLPKJIMFFCB18CA,坡道機械,0,
RPSNMLRKJIMFFCB97CA,坡道平面,0,
RPSPMLNLJIMFFCB87CA,一樓平面,0,
RPUOMLRKJIMFFCB28CA,坡道平面,700000,
RPUOMLPKJIMFFCB08CA,坡道平面,0,32.43
RPPSMLOJKIMFFBB77CA,坡道平面,1200000,25.48
RPVNMLRJKIMFFBB18CA,坡道機械,0,
RPPSMLLKKIMFFBB57CA,坡道機械,0,15.48
RPPSMLLKKIMFFBB57CA,坡道機械,0,15.48
RPVNMLPLJIMFFBB08CA,坡道平面,1150000,18.53
RPSOMLRKJIMFFCB08CA,坡道平面,1000000,23.51
RPTPMLKLJIMFFBB57CA,坡道平面,0,25.81
RPTPMLQKJIMFFBB08CA,坡道機械,0,
RPTQMLKLJIMFFBB67CA,坡道平面,1200000,38.51
RPSNMLPKJIMFFBB67CA,坡道機械,0,
RPVOMLRLJIMFFBB38CA,坡道平面,0,
RPUPMLRKJIMFFBB28CA,坡道平面,1200000,
RPQRMLPKJIMFFBB87CA,坡道機械,800000,14.44
RPTRMLPKJIMFFBB18CA,坡道平面,1650000,23.91
RPRRMLPKJIMFFBB97CA,坡道平面,1600000,23.91
RPURMLPKJIMFFBB28CA,坡道平面,1650000,23.91
RPVQMLSLJIMFFAB58CA,坡道平面,0,25.46
RPVQMLSLJIMFFAB58CA,坡道平面,0,25.46
RPVNMLRLJIMFFAB18CA,坡道平面,1300000,19.84
RPVNMLTLJIMFFAB38CA,坡道平面,1200000,
RPXNMLRLJIMFFAB38CA,坡道平面,1400000,19.84
RPUNMLRLJIMFFAB08CA,坡道平面,1300000,19.84
RPPOMLRLJIMFFAB67CA,坡道機械,600000,
RPWNMLLLJIMFFAB67CA,坡道機械,0,13.95
RPOOMLLLJIMFFAB96CA,坡道機械,0,
RPPNMLKLJIMFFAB86CA,坡道機械,600000,
RPWNMLPKJIMFFAB97CA,坡道機械,0,16.78
RPPOMLQKJIMFFAB47CA,坡道機械,0,6.81
RPXPMLQKJIMFFAB38CA,坡道機械,0,2.93
RPVOMLNLJIMFFAB87CA,坡道機械,900000,15.99
TPVNMLOLJIMFFAB08CA,其他,750000,48.85
SPVNMLOLJIMFFAB97CA,坡道平面,0,32.57
SPVNMLOLJIMFFAB97CA,坡道平面,0,32.57
UPVNMLOLJIMFFAB18CA,坡道平面,730000,32.57
RPVNMLOLJIMFFAB87CA,其他,870000,53.64
VPVNMLOLJIMFFAB28CA,其他,820000,47.89
WPVNMLOLJIMFFAB38CA,其他,800000,47.89
XPVNMLOLJIMFFAB48CA,其他,950000,47.89
RPTNMLOLJIMFFAB67CA,坡道平面,0,31.20
RPTNMLOLJIMFFAB67CA,坡道平面,0,31.20
YPVNMLOLJIMFFAB58CA,坡道平面,620000,27.78
TPTNMLOLJIMFFAB87CA,坡道平面,750000,31.20
RPPNMLQLJIMFFAB47CA,坡道機械,0,
SPTNMLOLJIMFFAB77CA,坡道平面,750000,31.20
WPTNMLOLJIMFFAB18CA,坡道平面,740000,27.17
UPTNMLOLJIMFFAB97CA,坡道平面,750000,31.20
VPTNMLOLJIMFFAB08CA,坡道平面,800000,31.20
YPTNMLOLJIMFFAB38CA,坡道平面,750000,31.20
XPTNMLOLJIMFFAB28CA,坡道平面,760000,27.17
RPTNMLSLJIMFFAB08CA,坡道平面,0,17.61
RPTNMLSLJIMFFAB08CA,坡道平面,0,20.39
RPOPMLTLJIMFFAB87CA,坡道機械,800000,23.01
RPSPMLLKKIMFFAB47CA,坡道平面,0,
RPTPMLLKKIMFFAB57CA,坡道平面,0,23.86
RPTPMLLKKIMFFAB57CA,坡道平面,0,23.86
RPUQMLKLJIMFFBB77CA,坡道平面,0,33.24
RPUQMLKLJIMFFBB77CA,坡道平面,0,33.24
RPUOMLQKJIMFFBB08CA,坡道平面,0,35.63
RPUOMLQKJIMFFBB08CA,坡道平面,0,35.63
RPQQMLKLJIMFFBB37CA,坡道機械,0,18.18
RPRNMLQKJIMFFBB67CA,坡道機械,0,
RPSRMLKLJIMFFBB67CA,坡道平面,1100000,31.42
RPWRMLKLJIMFFBB08CA,坡道平面,0,15.02
RPUPMLLLJIMFFAB67CA,坡道機械,0,
RPSNMLLLJIMFFBB37CA,坡道平面,0,
RPOPMLSLJIMFFBB87CA,坡道平面,0,26.75
RPOPMLSLJIMFFBB87CA,坡道平面,0,26.75
RPOPMLSLJIMFFBB87CA,坡道平面,0,26.75
RPOPMLSLJIMFFBB87CA,坡道平面,0,26.75
RPOPMLSLJIMFFBB87CA,坡道平面,0,26.75
RPOPMLSLJIMFFBB87CA,坡道平面,0,26.75
RPOPMLSLJIMFFBB87CA,坡道平面,0,26.75
RPOPMLSLJIMFFBB87CA,坡道平面,0,26.75
RPXPMLLLJIMFFBB08CA,坡道平面,0,21.58
RPUPMLLLJIMFFBB77CA,坡道平面,0,33.24
RPUPMLLLJIMFFBB77CA,坡道平面,0,33.24
RPUPMLSLJIMFFBB48CA,坡道平面,1250000,26.75
RPRPMLSLJIMFFBB18CA,坡道平面,1250000,26.75
RPSQMLSLJIMFFBB38CA,坡道平面,0,25.68
RPSQMLSLJIMFFBB38CA,坡道平面,0,26.75
RPWPMLSLJIMFFBB68CA,坡道平面,1350000,26.75
RPQOMLNLJIMFFBB47CA,坡道機械,700000,
RPTQMLSLJIMFFBB48CA,坡道平面,1350000,26.75
RPXQMLSLJIMFFBB88CA,坡道平面,0,26.75
RPXQMLSLJIMFFBB88CA,坡道平面,0,26.75
RPVQMLSLJIMFFBB68CA,坡道平面,0,26.75
RPVQMLSLJIMFFBB68CA,坡道平面,0,26.75
RPVQMLSLJIMFFBB68CA,坡道平面,0,26.75
RPORMLSLJIMFFBB08CA,坡道平面,0,26.75
RPORMLSLJIMFFBB08CA,坡道平面,0,26.75
RPORMLSLJIMFFBB08CA,坡道平面,0,26.75
RPPPMLNKKIMFFBB47CA,坡道平面,0,
RPPPMLNKKIMFFBB47CA,坡道機械,0,
RPPPMLNKKIMFFBB47CA,坡道機械,0,
RPPPMLNKKIMFFBB47CA,坡道機械,0,
RPURMLSLJIMFFBB68CA,坡道平面,1350000,26.75
RPVNMLPJKIMFFBB97CA,坡道平面,1100000,23.88
RPSNMLPJKIMFFBB67CA,坡道平面,1100000,25.53
RPWNMLPJKIMFFBB08CA,坡道平面,0,23.88
RPWNMLPJKIMFFBB08CA,坡道平面,0,25.53
RPVPMLOJKIMFFBB08CA,坡道平面,0,29.88
RPVPMLOJKIMFFBB08CA,坡道平面,0,32.52
RPUNMLOJKIMFFBB77CA,坡道平面,0,20.25
RPUNMLPJKIMFFBB87CA,坡道平面,0,23.88
RPUNMLPJKIMFFBB87CA,坡道平面,0,25.53
RPXNMLRJKIMFFBB38CA,坡道平面,0,23.88
RPXNMLRJKIMFFBB38CA,坡道平面,0,25.53
RPXNMLPJKIMFFBB18CA,坡道平面,0,25.53
RPXNMLPJKIMFFBB18CA,坡道平面,0,25.53
SPXNMLRJKIMFFBB48CA,坡道平面,0,23.88
SPXNMLRJKIMFFBB48CA,坡道平面,0,25.53
RPORMLQJKIMFFBB77CA,坡道平面,0,25.53
RPORMLQJKIMFFBB77CA,坡道平面,0,25.53
RPTPMLPJKIMFFBB97CA,坡道平面,0,32.52
RPTPMLPJKIMFFBB97CA,坡道平面,0,29.88
RPWPMLKLJIMFFCB97CA,坡道平面,0,38.37
RPWPMLKLJIMFFCB97CA,坡道平面,0,38.37
RPTSMLPKJIMFFCB38CA,坡道平面,0,
RPSPMLLLJIMFFCB67CA,坡道機械,0,
RPXOMLMLJIMFFCB18CA,坡道機械,0,15.07
RPTNMLPJKIMFFBB77CA,坡道平面,1300000,23.88
RPQNMLPJKIMFFBB47CA,坡道平面,1400000,23.88
RPRNMLPJKIMFFBB57CA,坡道平面,1450000,25.53
RPPPMLRLJIMFFCB97CA,坡道平面,0,24.52
RPVOMLRLJIMFFCB48CA,坡道平面,0,24.52
RPWOMLRLJIMFFCB58CA,坡道平面,0,24.52
RPWOMLRLJIMFFCB58CA,坡道平面,0,24.52
RPSNMLLJKIMFFCB37CA,坡道平面,1400000,18.62
RPVNMLRLJIMFFCB38CA,坡道機械,0,15.07
RPPPMLRJKIMFFCB87CA,坡道平面,0,9.64
RPPPMLRJKIMFFCB87CA,坡道平面,0,9.64
RPVNMLOLJIMFFCB08CA,坡道平面,0,33.09
RPVNMLOLJIMFFCB08CA,坡道平面,0,31.66
RPRPMLRLJIMFFCB18CA,坡道平面,0,24.52
RPPPMLSJKIMFFCB97CA,坡道平面,0,37.45
RPPPMLSJKIMFFCB97CA,坡道平面,0,37.45
RPPPMLLJKIMFFCB27CA,坡道機械,0,
RPUNMLLKKIMFFCB67CA,坡道平面,1650000,39.77
RPQNMLLKKIMFFCB27CA,坡道平面,1650000,39.77
RPRRMLLKKIMFFCB77CA,坡道平面,0,23.86
RPTNMLNKKIMFFCB77CA,坡道平面,0,34.11
RPTNMLNKKIMFFCB77CA,坡道平面,0,34.11
RPRNMLPJKIMFFCB67CA,坡道平面,0,
RPUNMLNLJIMFFDB97CA,坡道機械,0,
RPUQMLQKJIMFFDB48CA,坡道機械,0,
RPUPMLKLJIMFFFB08CA,坡道機械,600000,10.83
RPPPMLKLJIMFFFB57CA,坡道機械,550000,10.83
RPQPMLKLJIMFFFB67CA,坡道機械,600000,10.83
RPPOMLKLJIMFFFB47CA,坡道機械,450000,10.83
RPXOMLKLJIMFFFB28CA,坡道機械,600000,10.83
RPWOMLKLJIMFFFB18CA,坡道機械,560000,10.83
RPTNMLRKJIMFFFB38CA,其他,0,
RPRNMLQKJIMFFHB28CA,坡道機械,0,13.89
RPTNMLOLJIMFFHB38CA,坡道機械,0,
RPVNMLOLJIMFFIB68CA,坡道平面,0,36.74
RPQOMLOJKIMFFJB28CA,坡道機械,0,
RPTNMLNKKIMFFHB28CA,坡道平面,0,26.79
RPXOMLRKJIMFFJB66CA,坡道平面,1100000,31.10
RPQPMLRKJIMFFJB68CA,坡道平面,1100000,31.10
RPQPMLRKJIMFFJB68CA,坡道平面,1100000,31.10
RPOPMLRKJIMFFJB48CA,坡道平面,1100000,31.10
RPUOMLRKJIMFFJB98CA,坡道平面,0,
RPUOMLRKJIMFFJB98CA,坡道平面,0,
RPUNMLTLJIMFFJB56CA,坡道平面,0,25.79
RPUNMLTLJIMFFJB56CA,坡道平面,0,25.79
RPPPMLRKJIMFFJB58CA,坡道平面,1100000,31.10
RPPPMLRKJIMFFJB58CA,坡道平面,1100000,31.10
RPRPMLRKJIMFFJB78CA,坡道平面,1100000,31.10
RPRPMLRKJIMFFJB78CA,坡道平面,1100000,31.10
RPUNMLSLJIMFFIB98CA,坡道平面,0,27.23
RPQNMLSLJIMFFKB78CA,坡道平面,800000,
RPSOMLNLJIMFFJB48CA,坡道機械,0,
RPUNMLTJKIMFFJB09CA,坡道平面,1100000,31.06
RPWNMLTJKIMFFJB66CA,坡道平面,1150000,28.93
RPSNMLTJKIMFFJB88CA,坡道平面,1100000,31.06
RPXNMLTJKIMFFJB76CA,坡道平面,1100000,31.06
RPQNMLTJKIMFFJB68CA,坡道平面,1100000,31.06
RPVNMLTJKIMFFJB56CA,坡道平面,1150000,31.06
RPRNMLTJKIMFFJB78CA,坡道平面,1100000,31.06
RPTNMLTJKIMFFJB98CA,坡道平面,1200000,31.06
RPOOMLTJKIMFFJB58CA,坡道平面,1000000,31.06
RPPOMLTJKIMFFJB68CA,坡道平面,1100000,31.06
RPQOMLTJKIMFFJB78CA,坡道平面,1150000,31.06
RPROMLTJKIMFFJB88CA,坡道平面,1050000,28.93
RPXOMLTJKIMFFJB86CA,坡道平面,1150000,31.06
RPOPMLTJKIMFFJB68CA,坡道平面,1150000,31.06
RPVOMLTJKIMFFJB66CA,坡道平面,1100000,31.06
RPWOMLTJKIMFFJB76CA,坡道平面,1100000,31.06
RPQPMLTJKIMFFJB88CA,坡道平面,1150000,31.06
RPPPMLTJKIMFFJB78CA,坡道平面,0,31.06
RPPPMLTJKIMFFJB78CA,坡道平面,0,31.06
RPUOMLTJKIMFFJB56CA,坡道平面,1100000,31.06
RPSOMLTJKIMFFJB98CA,坡道平面,0,31.06
RPSOMLTJKIMFFJB98CA,坡道平面,0,31.06
RPTOMLTJKIMFFJB09CA,坡道平面,1100000,31.06
RPRPMLTJKIMFFJB98CA,坡道平面,780000,31.06
RPSPMLTJKIMFFJB09CA,坡道平面,1200000,31.06
RPWPMLTJKIMFFJB86CA,坡道平面,1200000,31.06
RPTPMLTJKIMFFJB56CA,坡道平面,0,31.06
RPTPMLTJKIMFFJB56CA,坡道平面,0,28.93
RPVPMLTJKIMFFJB76CA,坡道平面,0,28.93
RPVPMLTJKIMFFJB76CA,坡道平面,0,28.93
RPXPMLTJKIMFFJB96CA,坡道平面,1150000,31.06
RPUPMLTJKIMFFJB66CA,坡道平面,1000000,31.06
RPRQMLTJKIMFFJB09CA,坡道平面,1100000,31.06
RPSQMLTJKIMFFJB56CA,坡道平面,1150000,31.06
RPOQMLTJKIMFFJB78CA,坡道平面,1100000,31.06
RPTQMLTJKIMFFJB66CA,坡道平面,1200000,31.06
RPQQMLTJKIMFFJB98CA,坡道平面,1200000,31.06
RPPQMLTJKIMFFJB88CA,坡道平面,1050000,28.93
RPUQMLTJKIMFFJB76CA,坡道平面,1050000,28.93
RPVQMLTJKIMFFJB86CA,坡道平面,1150000,31.06
RPXQMLTJKIMFFJB07CA,坡道平面,1200000,31.06
RPORMLTJKIMFFJB88CA,坡道平面,1200000,31.06
RPQRMLTJKIMFFJB09CA,坡道平面,1200000,31.06
RPPRMLTJKIMFFJB98CA,坡道平面,1150000,31.06
RPWQMLTJKIMFFJB96CA,坡道平面,1200000,31.06
RPTRMLTJKIMFFJB76CA,坡道平面,1150000,31.06
RPRRMLTJKIMFFJB56CA,坡道平面,1200000,31.06
RPWRMLTJKIMFFJB07CA,坡道平面,1100000,31.06
RPXRMLTJKIMFFJB17CA,坡道平面,1100000,28.93
RPOSMLTJKIMFFJB98CA,坡道平面,1200000,31.06
RPSRMLTJKIMFFJB66CA,坡道平面,1100000,28.93
RPURMLTJKIMFFJB86CA,坡道平面,1100000,31.06
RPVRMLTJKIMFFJB96CA,坡道平面,1100000,31.06
RPUSMLTJKIMFFJB96CA,坡道平面,1100000,31.06
RPPSMLTJKIMFFJB09CA,坡道平面,1100000,28.93
RPSSMLTJKIMFFJB76CA,坡道平面,1000000,31.06
RPVSMLTJKIMFFJB07CA,坡道平面,1200000,31.06
RPRSMLTJKIMFFJB66CA,坡道平面,1000000,31.06
RPWSMLTJKIMFFJB17CA,坡道平面,1200000,31.06
RPPTMLTJKIMFFJB56CA,坡道平面,1200000,31.06
RPXSMLTJKIMFFJB27CA,坡道平面,1200000,31.06
RPOTMLTJKIMFFJB09CA,坡道平面,1000000,31.06
RPTTMLTJKIMFFJB96CA,坡道平面,1000000,31.06
RPVTMLTJKIMFFJB17CA,坡道平面,1150000,31.06
RPUTMLTJKIMFFJB07CA,坡道平面,1000000,31.06
RPSTMLTJKIMFFJB86CA,坡道平面,1100000,31.06
RPQTMLTJKIMFFJB66CA,坡道平面,1000000,31.06
RPWTMLTJKIMFFJB27CA,坡道平面,1100000,28.93
RPRTMLTJKIMFFJB76CA,坡道平面,1100000,31.06
RPPUMLTJKIMFFJB66CA,坡道平面,1000000,31.06
RPOUMLTJKIMFFJB56CA,坡道平面,1150000,31.06
RPXTMLTJKIMFFJB37CA,坡道平面,1100000,31.06
RPRUMLTJKIMFFJB86CA,坡道平面,1000000,31.06
RPSUMLTJKIMFFJB96CA,坡道平面,1000000,31.06
RPTUMLTJKIMFFJB07CA,坡道平面,1050000,28.93
RPOVMLTJKIMFFJB66CA,坡道平面,1100000,31.06
RPUUMLTJKIMFFJB17CA,坡道平面,1100000,31.06
RPSVMLTJKIMFFJB07CA,坡道平面,1100000,28.93
RPXUMLTJKIMFFJB47CA,坡道平面,1150000,31.06
RPQVMLTJKIMFFJB86CA,坡道平面,1200000,31.06
RPWUMLTJKIMFFJB37CA,坡道平面,1100000,31.06
RPRVMLTJKIMFFJB96CA,坡道平面,1200000,31.06
RPPVMLTJKIMFFJB76CA,坡道平面,1200000,31.06
RPTVMLTJKIMFFJB17CA,坡道平面,1150000,31.06
