編號,車位類別,車位價格,車位面積(平方公尺)
RPPQMLOJKIMFFEF48CC,坡道平面,0,43.61
RPPOMLPJKIMFFCF18CC,坡道平面,0,
RPUNMLOJKIMFFHF98CC,坡道平面,0,29.04
RPQOMLPJKIMFFCF28CC,坡道平面,0,
RPQOMLPJKIMFFCF28CC,坡道平面,0,
RPSQMLQJKIMFFBF68CC,坡道平面,0,
RPSQMLQJKIMFFBF68CC,坡道平面,0,
RPWNMLMJKIMFFCF58DC,塔式車位,3600,17.14
RPXOMLQJKIMFFDF56CC,坡道平面,0,37.10
RPWOMLQJKIMFFDF09CC,坡道平面,0,37.10
RPWOMLQJKIMFFDF09CC,坡道平面,0,37.10
RPQPMLPJKIMFFBF28CC,坡道平面,0,
RPQPMLPJKIMFFBF28CC,坡道平面,0,
RPQPMLPJKIMFFBF28CC,坡道平面,0,
RPUNMLRJKIMFFCF88DC,一樓平面,0,
RPRPMLOJKIMFFIF98CC,坡道平面,0,37.94
RPRPMLOJKIMFFIF98CC,坡道平面,0,37.94
RPQNMLQJKIMFFHF78CC,坡道平面,0,
RPOOMLQJKIMFFCF28DC,坡道平面,0,35.19
RPPNMLRJKIMFFBF18CC,坡道平面,0,
RPROMLRJKIMFFIF76EC,坡道平面,2600,44.30
RPQNMLRJKIMFFBF28CC,坡道平面,0,
RPPQMLMKKIMFFBF08CC,坡道平面,0,28.26
RPOOMLMKKIMFFCF87CC,坡道平面,0,70.59
RPWNMLMKKIMFFEF78CC,坡道平面,0,
RPQQMLNKKIMFFEF58CC,坡道平面,2000,27.59
RPWNMLNKKIMFFIF66CC,坡道平面,0,26.11
RPPNMLNKKIMFFIF58CC,坡道平面,0,30.02
RPWNMLMKKIMFFGF98CC,坡道平面,0,26.99
RPSNMLNKKIMFFCF28CC,坡道平面,0,
RPVOMLOKKIMFFBF68CC,坡道平面,0,
RPSQMLOKKIMFFBF78EC,坡道平面,0,
RPROMLOKKIMFFIF98CC,坡道平面,0,
RPXNMLPKKIMFFEF56CC,坡道平面,0,25.68
RPWOMLPKKIMFFDF09CC,坡道平面,0,32.19
RPXOMLPKKIMFFIF07CC,坡道平面,0,30.02
RPXOMLQKKIMFFBF09CC,坡道平面,3000,31.93
RPSOMLQKKIMFFBF58CC,坡道平面,0,36.80
RPPNMLRKKIMFFEF58CC,坡道平面,0,27.55
RPRNMLSKKIMFFEF88CC,坡道平面,0,21.04
RPTNMLSKKIMFFCF88CC,坡道機械,0,
RPOOMLSKKIMFFBF38CC,坡道平面,0,
RPTPMLSKKIMFFBF98CC,坡道平面,0,39.61
RPWPMLSKKIMFFBF66CC,坡道平面,0,
RPPOMLTKKIMFFDF98EC,坡道平面,3000,42.69
RPUOMLTKKIMFFDF86EC,坡道機械,1800,21.34
RPROMLTKKIMFFDF56EC,坡道機械,2000,21.34
RPQNMLKLKIMFFIF48CC,坡道平面,0,30.02
RPUPMLKLKIMFFAF28CC,坡道平面,0,24.96
RPVNMLKLKIMFFIF98CC,坡道平面,0,42.32
RPTPMLKLKIMFFIF98CC,坡道平面,0,85.99
RPQPMLKLKIMFFBF97CC,坡道平面,0,26.52
RPQOMLKLKIMFFBF87CC,坡道平面,0,
RPRQMLMLKIMFFEF68CC,坡道平面,0,32.26
RPWOMLMLKIMFFDF88CC,坡道平面,0,
RPWOMLMLKIMFFDF88CC,坡道平面,0,
RPXOMLMLKIMFFDF98CC,坡道平面,0,
RPPNMLMLKIMFFEF18CC,坡道平面,0,28.17
RPXPMLMLKIMFFAF78CC,坡道平面,0,31.27
RPTOMLLLKIMFFDF58DC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPQPMLMLKIMFFDF38CC,坡道平面,0,
RPUOMLMLKIMFFIF56CC,坡道機械,0,24.36
RPUOMLMLKIMFFIF56CC,坡道機械,0,24.36
RPSQMLMLKIMFFAF38CC,坡道平面,0,31.27
RPUPMLMLKIMFFAF48CC,坡道平面,0,31.27
RPOQMLMLKIMFFAF97CC,坡道平面,0,31.27
RPTQMLMLKIMFFAF48CC,坡道平面,0,31.27
RPPQMLPLKIMFFBF48CC,坡道平面,0,
RPQPMLPLKIMFFBF58DC,坡道平面,0,25.70
RPPNMLRLKIMFFBF38CC,坡道機械,0,25.16
RPWNMLQLKIMFFEF66CC,坡道平面,0,34.78
RPRNMLRLKIMFFBF58CC,坡道平面,0,27.37
RPVNMLRLKIMFFBF98CC,坡道平面,0,
RPQPMLSLKIMFFCF88CC,坡道平面,0,
RPQPMLSLKIMFFCF88CC,坡道平面,0,
RPQPMLSLKIMFFCF88CC,坡道平面,0,
RPQPMLSLKIMFFCF88CC,坡道平面,0,
RPVNMLNLKIMFFHF56CC,坡道平面,0,29.04
RPQRMLSLKIMFFAF88CC,坡道平面,0,
RPQRMLSLKIMFFAF88CC,坡道平面,0,
RPTQMLSLKIMFFHF17CC,升降機械,0,18.69
RPUQMLSLKIMFFHF27CC,坡道平面,0,29.04
RPWQMLSLKIMFFHF47CC,坡道平面,0,23.20
RPSRMLSLKIMFFHF17CC,升降機械,0,13.17
RPTRMLSLKIMFFHF27CC,坡道平面,0,44.00
RPORMLSLKIMFFHF76CC,坡道平面,0,32.72
RPRSMLSLKIMFFHF17CC,塔式車位,0,9.63
RPRRMLSLKIMFFEF76CC,坡道平面,0,36.51
RPPRMLSLKIMFFHF86CC,坡道平面,0,34.87
RPXRMLSLKIMFFHF67CC,坡道平面,0,36.99
RPXNMLSLKIMFFIF37CC,坡道平面,0,10.79
RPWNMLTLKIMFFHF27CC,坡道機械,0,21.85
RPQOMLTLKIMFFHF76CC,坡道平面,0,17.51
RPRPMLTLKIMFFBF98CC,坡道平面,0,37.25
RPTPMLTLKIMFFBF56CC,坡道平面,0,15.25
RPWQMLMJJHNFFBF58CC,坡道平面,0,26.64
RPWQMLMJJHNFFBF58CC,坡道平面,0,26.64
RPXOMLMJJHNFFCF68DC,坡道機械,0,
RPQNMLMJJHNFFCF77CC,坡道平面,0,26.23
RPVNMLNJJHNFFEF78EC,坡道平面,0,29.92
RPPPMLNJJHNFFCF97CC,坡道機械,0,25.23
RPWNMLNJJHNFFEF88EC,坡道平面,0,27.65
RPXNMLNJJHNFFEF98EC,坡道平面,0,27.65
RPVNMLOJJHNFFIF09CC,坡道平面,0,35.99
RPVNMLOJJHNFFIF09CC,坡道平面,0,35.99
RPVNMLOJJHNFFIF09CC,坡道平面,0,35.99
RPUNMLOJJHNFFDF48CC,坡道平面,0,23.03
RPSOMLPJJHNFFCF38CC,坡道平面,0,
RPOPMLPJJHNFFCF08CC,坡道平面,0,
RPOPMLPJJHNFFCF08CC,坡道平面,0,
RPPPMLPJJHNFFBF08CC,坡道平面,3150,47.99
RPPPMLPJJHNFFBF08CC,坡道平面,3150,47.99
RPTOMLPJJHNFFCF48CC,坡道平面,0,
RPRNMLQJJHNFFBF18CC,坡道平面,0,
RPQNMLQJJHNFFBF08CC,坡道平面,0,
RPPNMLQJJHNFFEF28CC,坡道平面,0,29.61
RPVNMLSJJHNFFDF98CC,坡道平面,0,19.82
RPQNMLQJJHNFFCF18CC,坡道平面,0,34.87
RPXNMLQJJHNFFBF78CC,坡道平面,0,
RPUNMLQJJHNFFBF48CC,坡道平面,0,
RPUPMLSJJHNFFDF09CC,坡道平面,0,31.50
RPUPMLSJJHNFFDF09CC,坡道平面,0,31.50
RPWNMLSJJHNFFIF96CC,坡道平面,0,37.94
RPPPMLSJJHNFFDF58CC,坡道平面,0,37.09
RPUPMLSJJHNFFEF56CC,坡道平面,0,27.65
RPPOMLSJJHNFFIF98CC,坡道平面,0,38.03
RPRPMLSJJHNFFHF56CC,坡道平面,0,
RPPQMLSJJHNFFHF09CC,坡道平面,0,36.46
RPWPMLSJJHNFFHF07CC,坡道平面,0,20.38
RPXPMLSJJHNFFHF17CC,坡道機械,0,21.39
RPUPMLSJJHNFFHF86CC,坡道平面,0,42.78
RPVQMLSJJHNFFHF07CC,坡道平面,0,40.48
RPQUMLSJJHNFFBF09DC,坡道平面,0,32.02
RPSOMLTJJHNFFHF66CC,坡道平面,0,32.59
RPPNMLKKJHNFFBF47CC,坡道平面,0,
RPOPMLTJJHNFFHF98CC,坡道平面,0,19.50
RPPOMLKKJHNFFBF57CC,坡道平面,0,36.34
RPQNMLKKJHNFFBF57CC,坡道平面,0,
RPXNMLKKJHNFFCF38CC,坡道平面,0,87.77
RPPOMLKKJHNFFAF67EC,坡道平面,0,31.70
RPUNMLKKJHNFFEF28CC,坡道平面,0,40.01
RPVNMLKKJHNFFHF88EC,坡道平面,0,25.35
RPXOMLLKJHNFFDF68CC,坡道平面,0,
RPXOMLLKJHNFFDF68CC,坡道平面,0,
RPUNMLLKJHNFFDF28CC,坡道平面,0,19.82
RPQOMLLKJHNFFHF38CC,坡道平面,0,34.01
RPTNMLMKJHNFFBF08CC,坡道平面,0,
RPPOMLMKJHNFFIF48CC,坡道平面,0,26.56
RPPOMLMKJHNFFIF48CC,坡道平面,0,26.56
RPRNMLNKJHNFFHF58CC,坡道平面,0,
RPPNMLNKJHNFFIF48CC,坡道平面,0,30.93
RPQNMLNKJHNFFIF58CC,坡道平面,0,30.02
RPQSMLLKJHNFFAF08CC,坡道平面,4000,
RPQSMLLKJHNFFAF08CC,坡道平面,0,
RPQSMLLKJHNFFAF08CC,坡道平面,0,
RPVQMLLKJHNFFAF38CC,坡道平面,0,37.68
RPPQMLPKJHNFFEF58CC,坡道平面,0,
RPXPMLPKJHNFFHF96CC,坡道平面,0,30.68
RPQPMLQKJHNFFBF38CC,坡道平面,0,24.63
RPPQMLPKJHNFFHF88CC,坡道機械,0,11.80
RPOPMLQKJHNFFAF18DC,坡道機械,0,19.38
RPUOMLQKJHNFFIF76CC,坡道平面,0,30.02
RPRNMLQKJHNFFGF78CC,坡道機械,0,27.80
RPRNMLQKJHNFFGF78CC,坡道機械,0,27.80
RPQQMLRKJHNFFEF88CC,坡道平面,0,41.04
RPVSMLRKJHNFFBF66CC,坡道平面,0,
RPOOMLRKJHNFFAF08CC,坡道平面,0,31.27
RPROMLRKJHNFFAF38CC,坡道平面,0,31.27
RPSSMLTKJHNFFBF56CC,坡道平面,0,43.16
RPQNMLKLJHNFFBF67CC,坡道機械,0,11.90
RPQOMLSKJHNFFGF98CC,坡道平面,0,38.34
RPQOMLTKJHNFFEF88CC,坡道平面,0,29.19
RPUOMLKLJHNFFBF18CC,坡道平面,0,26.94
RPXNMLKLJHNFFBF38CC,坡道平面,0,32.56
RPPOMLKLJHNFFBF67CC,坡道平面,0,32.64
RPVOMLKLJHNFFBF28CC,坡道平面,0,35.25
RPSOMLKLJHNFFBF97CC,坡道平面,0,36.97
RPPNMLLLJHNFFEF97CC,坡道平面,0,26.75
RPROMLMLJHNFFDF28CC,坡道平面,0,33.26
RPROMLMLJHNFFDF28CC,坡道平面,0,33.26
RPROMLMLJHNFFDF28CC,坡道平面,0,33.26
RPVNMLMLJHNFFDF58CC,坡道平面,3500,37.09
RPVNMLMLJHNFFDF58CC,坡道平面,3500,37.09
RPVNMLMLJHNFFDF58CC,坡道平面,3500,37.09
RPVNMLMLJHNFFDF58CC,坡道平面,3500,37.09
RPPQMLMLJHNFFDF48EC,坡道機械,1800,21.35
RPRNMLMLJHNFFCF08CC,坡道機械,0,
RPRNMLMLJHNFFCF08CC,坡道機械,0,
RPRNMLMLJHNFFCF08CC,坡道機械,0,
RPQNMLMLJHNFFCF97CC,坡道平面,0,
RPQNMLMLJHNFFCF97CC,坡道平面,0,
RPPOMLNLJHNFFDF18CC,坡道平面,4000,37.10
RPPOMLNLJHNFFDF18CC,坡道平面,4000,37.10
RPPOMLNLJHNFFDF18CC,坡道平面,4000,37.10
RPPOMLNLJHNFFDF18CC,坡道平面,4000,37.10
RPPOMLNLJHNFFDF18CC,坡道平面,4000,37.10
RPPOMLNLJHNFFDF18CC,坡道平面,4000,37.10
RPPOMLNLJHNFFDF18CC,坡道平面,4000,37.10
RPPOMLNLJHNFFDF18CC,坡道平面,4000,37.10
RPPOMLNLJHNFFDF18CC,坡道平面,4000,37.10
RPPOMLNLJHNFFDF18CC,坡道平面,4000,37.10
RPOQMLMLJHNFFCF08CC,坡道平面,0,
RPROMLOLJHNFFDF68EC,坡道機械,1800,21.34
RPTOMLOLJHNFFBF48CC,坡道平面,0,
RPTOMLOLJHNFFBF48CC,坡道平面,0,
RPQPMLOLJHNFFBF28CC,坡道平面,0,28.66
RPPOMLNLJHNFFIF68CC,坡道平面,0,34.89
RPRPMLOLJHNFFBF38CC,坡道平面,0,39.18
RPXOMLOLJHNFFBF88CC,坡道平面,0,19.50
RPVRMLPLJHNFFBF09CC,坡道平面,0,19.50
RPQQMLPLJHNFFDF88EC,坡道機械,1800,21.35
RPOSMLPLJHNFFBF48CC,坡道平面,0,
RPWPMLPLJHNFFHF96CC,升降機械,0,
RPWNMLPLJHNFFIF86CC,坡道平面,0,38.04
RPQNMLQLJHNFFDF48CC,坡道平面,0,35.58
RPTNMLRLJHNFFBF68CC,坡道平面,0,
RPUNMLRLJHNFFBF78CC,坡道平面,0,14.55
RPPOMLRLJHNFFBF38CC,坡道平面,0,35.25
RPQNMLTLJHNFFGF09CC,升降機械,0,
RPSPMLTLJHNFFBF98CC,坡道平面,0,45.48
RPOOMLRLJHNFFBF28CC,坡道平面,0,24.00
RPOQMLTLJHNFFBF68CC,坡道平面,0,
RPOOMLKMJHNFFBF67CC,坡道平面,0,
RPOOMLKMJHNFFBF67CC,坡道平面,0,
RPSNNLTLJHNFFAF78CC,坡道平面,0,31.27
RPPPMLTLJHNFFDF88CC,坡道平面,0,
RPQQMLKMJHNFFBF08CC,坡道平面,0,25.24
RPSQMLLMJHNFFHF98CC,坡道平面,4400,47.59
RPQQMLMJKHNFFBF08CC,坡道平面,0,26.21
RPXRMLMJKHNFFIF96CC,坡道平面,0,17.51
RPXRMLMJKHNFFIF96CC,坡道平面,0,17.51
RPWOMLMJKHNFFHF09CC,坡道平面,0,27.97
RPWOMLMJKHNFFHF09CC,坡道機械,0,41.95
RPWOMLMJKHNFFHF09CC,坡道機械,0,56.60
RPPNMLNJKHNFFBF77CC,坡道平面,0,
RPRNMLNJKHNFFBF97CC,坡道平面,0,
RPTNMLNJKHNFFBF18CC,坡道平面,0,
RPOOMLPJKHNFFIF68CC,坡道平面,0,35.99
RPXOMLPJKHNFFBF88CC,其他,0,11.90
RPVPMLPJKHNFFEF09CC,坡道平面,0,
RPXQMLPJKHNFFDF66CC,坡道平面,0,58.18
RPXQMLPJKHNFFDF66CC,坡道平面,0,58.18
RPOQMLPJKHNFFEF48CC,坡道平面,0,28.69
RPPOMLPJKHNFFIF98EC,坡道平面,0,27.99
RPUNMLQJKHNFFBF58CC,坡道平面,0,50.81
RPURMLQJKHNFFAF88CC,坡道平面,0,24.96
RPUPMLQJKHNFFGF66CC,坡道平面,0,26.88
RPROMLQJKHNFFIF09CC,坡道平面,0,35.47
RPOOMLRJKHNFFBF18CC,坡道平面,0,
RPOQMLRJKHNFFBF38CC,坡道平面,0,
RPQQMLRJKHNFFBF58CC,坡道平面,0,
RPOSMLRJKHNFFAF48CC,坡道平面,0,31.27
RPRNMLRJKHNFFGF88CC,坡道平面,0,25.23
RPRQMLRJKHNFFBF68CC,坡道平面,0,
RPSSMLRJKHNFFAF88CC,坡道平面,0,31.96
RPVQMLRJKHNFFBF09CC,坡道平面,0,
RPWOMLRJKHNFFAF09EC,坡道平面,5000,30.40
RPPRMLSJKHNFFBF68CC,坡道平面,0,33.80
RPVOMLSJKHNFFBF98CC,坡道平面,0,36.34
RPOTMLSJKHNFFEF09CC,坡道平面,0,41.27
RPTRMLTJKHNFFBF56CC,坡道平面,0,
RPPSMLTJKHNFFBF88CC,坡道平面,0,
RPRSMLTJKHNFFBF09CC,坡道平面,0,
RPOUMLTJKHNFFBF98CC,坡道平面,0,
RPWUMLTJKHNFFBF17CC,坡道平面,0,
RPPVMLTJKHNFFBF56CC,坡道平面,0,
RPUVMLTJKHNFFBF07CC,坡道平面,0,
RPSWMLTJKHNFFBF96CC,坡道平面,0,
RPONNLTJKHNFFBF38CC,坡道平面,0,
RPRWMLTJKHNFFBF86CC,坡道平面,0,
RPSNNLTJKHNFFBF78CC,坡道平面,0,
RPWPMLTJKHNFFDF86CC,坡道平面,0,37.09
RPWPMLTJKHNFFDF86CC,坡道平面,0,37.09
RPWPMLTJKHNFFDF86CC,坡道平面,0,37.09
RPTNNLTJKHNFFBF88CC,坡道平面,0,
RPWWMLTJKHNFFBF37CC,坡道平面,0,
RPVOMLTJKHNFFCF56CC,升降機械,0,
RPRNMLKKKHNFFBF77CC,坡道平面,0,
RPQNMLKKKHNFFBF67CC,坡道平面,0,
RPPNMLKKKHNFFBF57CC,坡道平面,0,
RPSNMLKKKHNFFBF87CC,坡道平面,0,
RPOOMLKKKHNFFBF57CC,坡道平面,0,22.15
RPUNMLKKKHNFFBF08CC,坡道平面,0,
