編號,車位類別,車位價格,車位面積(平方公尺)
RPQOMLLJKHNFFCA17CA,坡道平面,0,23.24
RPQOMLLJKHNFFCA17CA,坡道平面,0,23.24
RPQOMLLJKHNFFCA17CA,坡道平面,0,25.00
RPROMLKMJIMFFEA57CA,坡道平面,0,39.97
RPOOMLLJKIMFFFA27CA,坡道平面,0,29.60
RPOOMLLJKIMFFFA27CA,坡道平面,0,29.60
RPOOMLLJKIMFFFA27CA,坡道平面,0,29.60
RPVOMLKLJIMFFFA97CA,坡道平面,0,
RPUNMLQKJIMFFFA28CA,坡道平面,0,29.60
RPUNMLQKJIMFFFA28CA,坡道平面,0,29.60
RPUNMLQKJIMFFFA28CA,坡道平面,0,29.60
RPUNMLQKJIMFFFA28CA,坡道平面,0,29.60
RPUOMLRJKIMFFAA08DA,升降機械,0,21.66
RPUOMLRJKIMFFAA08DA,升降機械,0,21.67
RPPNMLKLJIMFFAA86DA,坡道平面,2000000,72.45
SPPNMLQLJIMFFCA77DA,坡道平面,3000000,28.69
RPPPMLRJKIMFFBA77DA,坡道機械,1500000,17.47
RPTNMLLLJIMFFFA87DA,坡道平面,0,24.83
RPTNMLLLJIMFFFA87DA,坡道機械,0,24.82
RPQPMLKLJIMFFEA57DA,坡道平面,2120000,43.01
RPXNMLMLJIMFFDA18DA,坡道平面,2500000,37.83
RPVNMLKLJIMFFAA47DA,坡道平面,2000000,42.65
RPVNMLKLJIMFFAA47DA,坡道平面,2000000,42.65
RPXNMLLLJIMFFFA18CA,坡道平面,2500000,
RPVNMLLKKIMFFFA97CA,坡道平面,0,
RPXNMLRKJIMFFFA68CA,坡道機械,0,
RPUOMLLLJIMFFFA97CA,坡道平面,0,
RPPPMLNLJIMFFEA67CA,坡道平面,0,42.45
RPQNMLRLKHNFFDA97CA,塔式車位,0,9.19
RPQNMLOKKIMFFDA57CA,坡道平面,0,33.35
RPQNMLOKKIMFFDA57CA,坡道平面,0,33.35
RPPNMLMKKIMFFDA27CA,升降平面,0,
RPQOMLOLJIMFFCA57CA,坡道平面,1500000,40.37
RPWPMLSLJIMFFCA68CA,坡道平面,2080000,40.24
RPPOMLOLJIMFFCA47CA,坡道平面,1500000,40.38
RPWNMLLLJIMFFCA77CA,坡道平面,0,
RPQNMLRKJIMFFDA77CA,坡道平面,2300000,
RPVOMLRKJIMFFCA28CA,坡道平面,2000000,15.00
RPVOMLRKJIMFFCA28CA,坡道機械,2000000,6.75
RPVOMLRKJIMFFCA28CA,坡道機械,2000000,6.75
RPTNMLLJKIMFFCA37CA,坡道機械,1200000,13.36
RPTPMLNLJIMFFCA87CA,坡道平面,2700000,52.50
RPXPMLQKJIMFFCA48CA,坡道平面,0,34.49
RPSOMLQKJIMFFBA77CA,坡道平面,0,13.92
RPWNMLLJKIMFFCA67CA,坡道機械,1200000,13.36
RPPNMLRKJIMFFBA47CA,坡道機械,0,17.21
RPSNMLRKJIMFFBA77CA,坡道平面,0,13.92
RPSNMLRKJIMFFBA77CA,坡道平面,0,13.92
RPVNMLSKKIMFFCA38CA,坡道機械,1300000,26.36
RPVNMLSKKIMFFCA38CA,坡道機械,1300000,26.36
RPTNMLMLJIMFFAA37CA,坡道平面,0,33.79
RPSOMLPJKIMFFCA77CA,坡道平面,0,34.58
RPSOMLPJKIMFFCA77CA,坡道平面,0,34.59
RPSOMLPJKIMFFCA77CA,坡道平面,0,28.82
RPSOMLPJKIMFFCA77CA,坡道平面,0,28.82
RPSRMLQKJIMFFAA97CA,坡道平面,0,
RPRSMLQKJIMFFAA97CA,坡道平面,0,32.17
RPQOMLLLJIMFFAA07CA,坡道平面,1900000,42.94
RPTOMLLLJIMFFAA37CA,坡道平面,2000000,42.94
RPROMLLLJIMFFAA17CA,坡道平面,2000000,42.94
RPSOMLLLJIMFFAA27CA,坡道平面,1900000,39.66
RPSOMLLLJIMFFAA27CA,坡道平面,1900000,39.66
RPQQMLLLJIMFFAA27CA,坡道平面,0,33.08
RPOOMLKLJIMFFAA76CA,坡道平面,0,23.03
RPUNMLNKKIMFFBA67CA,坡道平面,0,
RPUNMLNKKIMFFBA67CA,坡道平面,0,
RPUPMLNLJIMFFCA97CA,坡道平面,0,
RPSOMLMLJIMFFCA57CA,坡道平面,0,45.53
RPSOMLMLJIMFFCA57CA,坡道平面,0,45.53
RPXNMLNLJIMFFCA08CA,坡道平面,0,
RPRNMLLLJIMFFCA27CA,坡道平面,2500000,28.98
RPRNMLLLJIMFFCA27CA,坡道平面,2500000,28.98
RPWNMLRJKIMFFCA28CA,坡道平面,2500000,37.87
RPWNMLPJKIMFFBA97CA,坡道機械,0,17.53
RPPPMLRLJIMFFCA87CA,坡道平面,0,
RPRNMLRLJIMFFCA87CA,坡道平面,2500000,28.98
RPRNMLRLJIMFFCA87CA,坡道平面,2500000,28.98
RPRNMLKLJIMFFDA27CA,坡道平面,0,34.90
RPSPMLRKJIMFFCA08CA,坡道平面,0,
RPOOMLMLJIMFFCA17CA,坡道平面,0,37.10
RPOOMLMLJIMFFCA17CA,坡道機械,0,18.40
RPOOMLMLJIMFFCA17CA,坡道機械,0,18.40
RPOPMLNLJIMFFDA47CA,塔式車位,0,
RPWOMLMLJIMFFDA08CA,坡道平面,0,
RPSOMLNLJIMFFEA87CA,坡道平面,0,42.90
RPQPMLTKKIMFFCA18CA,坡道平面,0,
RPQPMLTKKIMFFCA18CA,坡道平面,0,
RPPNMLKMJIMFFEA27CA,坡道平面,2000000,43.02
RPPNMLPJKIMFFFA67CA,坡道平面,3200000,24.80
RPPNMLPJKIMFFFA67CA,坡道平面,3200000,24.80
RPWNMLPJKIMFFEA28CA,坡道平面,0,44.53
RPWNMLPJKIMFFEA28CA,坡道平面,0,44.53
RPWNMLPJKIMFFEA28CA,坡道平面,0,29.50
RPWNMLPJKIMFFEA28CA,坡道平面,0,29.50
RPPNMLQLJIMFFAA47DA,坡道機械,2300000,24.69
RPRNMLTKKIMFFFA38CA,坡道平面,1500000,87.02
RPSOMLNLJIMFFFA97CA,升降平面,0,
RPQOMLMLJIMFFDA57DA,坡道平面,2500000,31.42
RPUOMLRKJIMFFBA18DA,坡道機械,1500000,15.40
RPQNMLSKJIMFFCA87DA,坡道機械,0,
RPWPMLKLJIMFFCA97DA,坡道平面,0,
RPXNMLRKJIMFFAA28DA,坡道平面,0,35.90
RPUOMLLLJIMFFCA77DA,坡道平面,0,
RPQPMLKMJIMFFAA27DA,坡道平面,0,
RPQQMLOJKIMFFCA77DA,坡道平面,2500000,34.57
RPQOMLKLJIMFFFA47CA,升降機械,2000000,34.81
RPTQMLLLJIMFFEA08DA,坡道平面,0,
RPTQMLLLJIMFFEA08DA,坡道平面,0,
RPTPMLKLJIMFFEA77CA,坡道平面,0,28.88
RPSNMLLLJIMFFEA57CA,坡道平面,0,
RPWPMLRLJIMFFCA58CA,坡道平面,3000000,44.02
RPRPMLPKKIMFFDA97CA,坡道平面,0,
RPRPMLPKKIMFFDA97CA,坡道平面,0,
RPQRMLNLJIMFFCA77CA,坡道平面,0,
RPOOMLQJKIMFFCA47CA,坡道平面,2000000,34.65
RPTPMLKLJIMFFCA57CA,坡道機械,0,7.51
RPTPMLKLJIMFFCA57CA,坡道機械,0,7.51
RPXNMLTKKIMFFBA58CA,升降平面,0,33.05
RPXNMLTKKIMFFBA58CA,升降平面,0,33.05
RPPOMLTKKIMFFBA87CA,升降平面,0,36.25
RPPOMLTKKIMFFBA87CA,升降平面,0,36.25
RPXNMLKLKIMFFBA77CA,升降平面,0,36.25
RPXNMLKLKIMFFBA77CA,升降平面,0,36.25
RPROMLTKKIMFFBA08CA,升降平面,0,36.25
RPQNMLLLJIMFFAA96CA,坡道平面,3000000,
RPRPMLLLJIMFFAA27CA,坡道平面,0,34.01
RPRPMLLLJIMFFAA27CA,坡道平面,0,34.01
RPSPMLLLJIMFFAA37CA,坡道平面,0,
RPTNMLKMJIMFFBA37CA,升降機械,1650000,16.72
RPUNMLQJKIMFFAA77CA,坡道平面,0,37.83
RPUNMLQJKIMFFAA77CA,坡道平面,0,37.83
RPXNMLOKKIMFFAA97CA,升降平面,0,41.09
RPRNMLMLJIMFFBA27CA,一樓平面,0,
RPUOMLTKKIMFFBA38CA,升降平面,0,33.05
RPUOMLTKKIMFFBA38CA,升降平面,0,33.05
RPUOMLTKKIMFFBA38CA,升降平面,0,33.05
RPUOMLTKKIMFFBA38CA,升降平面,0,36.25
RPSOMLTKKIMFFBA18CA,升降平面,0,33.05
RPQNMLOJKIMFFCA37CA,坡道平面,0,
RPQNMLOJKIMFFCA37CA,坡道平面,0,
RPQNMLOJKIMFFCA37CA,坡道平面,0,
RPTNMLPJKIMFFCA77CA,坡道平面,0,33.33
RPTNMLPJKIMFFCA77CA,坡道平面,0,33.33
RPUNMLPJKIMFFCA87CA,坡道平面,3100000,33.33
RPSNMLLJKIMFFCA27CA,坡道平面,0,40.25
RPSNMLLJKIMFFCA27CA,坡道平面,0,40.25
RPVNMLPJKIMFFCA97CA,坡道平面,2500000,33.33
RPVOMLTKKIMFFBA48CA,升降平面,0,33.05
RPVOMLTKKIMFFBA48CA,升降平面,0,33.05
RPVOMLTKKIMFFBA48CA,升降平面,0,33.05
RPVOMLTKKIMFFBA48CA,升降平面,0,33.05
RPXNMLPJKIMFFCA18CA,坡道平面,0,33.33
RPXNMLPJKIMFFCA18CA,坡道平面,0,33.33
RPRPMLRLJIMFFCA08CA,坡道平面,0,42.28
RPRPMLNKKIMFFCA67CA,坡道機械,1100000,13.36
RPXNMLRLJIMFFAA28CA,坡道平面,0,
RPVNMLPLJIMFFDA18CA,坡道平面,2500000,
RPVPMLNKKIMFFCA08CA,坡道機械,1200000,13.36
RPWOMLTLJIMFFDA78CA,坡道平面,0,
RPPQMLLLJIMFFEA57CA,坡道平面,0,22.69
RPXOMLMLJIMFFDA18CA,坡道平面,1350000,
RPOOMLMLJIMFFEA37CA,坡道平面,0,40.53
RPSNMLNLJIMFFDA67CA,升降機械,1000000,5.77
RPSNMLMLJIMFFFA77CA,坡道機械,0,
RPROMLMLJIMFFEA67CA,升降機械,0,
RPUNMLNLJIMFFFA08CA,坡道平面,2500000,
RPUNMLNLJIMFFFA08CA,坡道平面,3750000,
RPVNMLNLJIMFFFA18CA,坡道平面,3750000,
RPWNMLNLJIMFFFA28CA,坡道平面,3900000,
RPWNMLNLJIMFFFA28CA,坡道平面,3900000,
RPWNMLNLJIMFFFA28CA,坡道平面,3900000,
RPSNMLLJKIMFFFA57CA,坡道平面,0,19.00
RPSNMLLJKIMFFFA57CA,升降平面,0,19.00
RPUQMLLLJIMFFEA18DA,坡道平面,2500000,39.85
RPWOMLLLJIMFFEA18DA,坡道平面,2800000,39.27
RPVOMLKLKIMFFCA87DA,坡道機械,0,
RPTQMLRLJIMFFEA68DA,坡道平面,3500000,55.98
RPWOMLRLJIMFFCA58DA,一樓平面,2800000,12.77
RPWNMLOLJIMFFCA18DA,坡道平面,2500000,15.02
RPUOMLKMJIMFFEA97DA,坡道平面,2500000,32.96
RPQNMLSLJIMFFEA18DA,坡道平面,2500000,29.74
RPTNMLNLJIMFFFA97CA,坡道平面,3900000,
RPPNMLRLJIMFFFA97CA,塔式車位,2300000,3.55
RPPNMLNLJIMFFEA47CA,塔式車位,0,1.67
RPPNMLNLJIMFFEA47CA,坡道平面,0,37.25
RPQOMLMLJIMFFEA57CA,坡道平面,0,12.57
RPVNMLMLJIMFFEA97CA,坡道平面,0,26.26
RPWNMLMLJIMFFEA08CA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPVOMLOLJIMFFDA28DA,坡道平面,0,
RPPOMLNLJIMFFEA57CA,坡道平面,2300000,35.24
RPSNMLPKKIMFFFA08CA,坡道平面,0,34.62
RPSNMLPKKIMFFFA08CA,坡道平面,0,34.62
RPXOMLRJKIMFFDA58CA,坡道平面,0,38.91
RPXOMLRJKIMFFDA58CA,坡道平面,0,38.91
RPPPMLNLJIMFFDA57CA,升降平面,0,
RPXNMLOLJIMFFDA28CA,坡道平面,2450000,40.04
RPTOMLRJKIMFFEA28CA,坡道平面,0,23.72
RPTOMLRJKIMFFEA28CA,坡道平面,0,23.72
RPXNMLNLJIMFFDA18CA,坡道平面,0,
RPOPMLMKKIMFFCA27CA,坡道平面,0,33.33
RPQOMLQKKIMFFCA77CA,坡道平面,3500000,45.66
RPROMLQKKIMFFCA87CA,坡道平面,3500000,45.66
RPTOMLQKKIMFFCA08CA,坡道平面,3300000,45.66
RPVOMLQKKIMFFCA28CA,坡道平面,3000000,45.66
RPUOMLQKKIMFFCA18CA,坡道平面,3000000,45.66
RPWOMLQKKIMFFCA38CA,坡道平面,3000000,45.66
RPPOMLQKKIMFFCA67CA,坡道平面,3000000,45.66
RPXNMLQKKIMFFCA38CA,坡道平面,3000000,45.66
RPSNMLQKKIMFFCA87CA,坡道平面,3200000,45.66
RPTNMLQKKIMFFCA97CA,坡道平面,3300000,45.66
RPRNMLQKKIMFFCA77CA,坡道平面,3200000,45.66
RPPNMLQKKIMFFCA57CA,坡道平面,2800000,45.66
RPUNMLQKKIMFFCA08CA,坡道平面,3500000,45.66
RPUPMLKLKIMFFCA77CA,坡道平面,3500000,45.66
RPVOMLNJJHNFFCA77CA,坡道平面,1700000,
RPSQMLMLJIMFFCA77CA,坡道平面,0,41.34
RPUOMLMLJIMFFBA67CA,塔式車位,0,
RPOOMLMLJIMFFAA96CA,坡道平面,0,41.63
RPSOMLMLJIMFFBA47CA,坡道平面,0,38.76
RPSOMLMLJIMFFBA47CA,坡道平面,0,38.76
RPTOMLSLJIMFFAA08CA,坡道平面,0,
RPRNMLOLJIMFFBA47CA,升降機械,0,26.84
RPWPMLKMJIMFFAA77CA,升降機械,0,8.33
RPXPMLKMJIMFFAA87CA,升降機械,0,8.33
RPSNMLOLJIMFFAA47CA,坡道平面,0,
RPOQMLKMJIMFFAA07CA,升降機械,0,8.33
RPOQMLKMJIMFFAA07CA,升降機械,0,8.33
RPVPMLKMJIMFFAA67CA,升降機械,0,8.33
RPUPMLKMJIMFFAA57CA,升降機械,0,8.33
RPQQMLKMJIMFFAA27CA,升降機械,0,8.33
RPSQMLKMJIMFFAA47CA,升降機械,0,8.33
RPVNMLQJKIMFFAA87CA,坡道平面,2650000,35.93
RPVQMLKMJIMFFAA77CA,升降機械,0,8.33
RPXNMLSLJIMFFAA38CA,塔式車位,0,8.80
RPSOMLSLJIMFFAA97CA,坡道機械,0,13.67
RPTPMLSLJIMFFBA28CA,坡道平面,0,43.58
RPQNMLKLKIMFFBA07CA,塔式車位,0,6.86
RPQNMLKLKIMFFBA07CA,塔式車位,0,6.86
RPSNMLRLJIMFFAA77CA,坡道平面,1500000,38.05
RPUNMLRLJIMFFAA97CA,坡道平面,2150000,42.94
RPWOMLTLJIMFFAA48CA,坡道平面,0,33.09
RPVNMLRLJIMFFAA08CA,坡道平面,2200000,42.94
RPXQMLNLJIMFFCA38CA,坡道平面,0,
RPTNMLRLJIMFFAA87CA,坡道平面,2300000,42.94
RPTNMLRLJIMFFAA87CA,坡道平面,2300000,42.94
RPOOMLRLJIMFFCA67CA,坡道平面,0,31.10
RPQPMLQJKIMFFCA77CA,升降平面,0,38.51
RPPPMLOJKIMFFCA47CA,坡道平面,1800000,
RPOQMLSLJIMFFCA97CA,坡道平面,2280000,40.38
RPPOMLSKKIMFFCA87CA,坡道平面,1500000,36.35
RPPOMLSKKIMFFCA87CA,坡道平面,1500000,36.35
RPPOMLSKKIMFFCA87CA,坡道平面,1500000,36.35
RPPOMLSKKIMFFCA87CA,坡道平面,1500000,36.35
RPROMLSKKIMFFCA08CA,坡道平面,1500000,36.35
RPROMLSKKIMFFCA08CA,坡道平面,1500000,36.35
RPROMLSKKIMFFCA08CA,坡道平面,1500000,36.35
RPROMLSKKIMFFCA08CA,坡道平面,1500000,36.35
RPSPMLMLKIMFFCA77CA,坡道機械,1750000,26.36
RPSPMLMLKIMFFCA77CA,坡道機械,1750000,26.36
RPWNMLQKKIMFFCA28CA,坡道平面,3000000,45.66
RPOPMLQKKIMFFCA67CA,坡道平面,3000000,49.81
RPVNMLQKKIMFFCA18CA,坡道平面,2900000,45.66
RPSOMLRLJIMFFEA28CA,坡道平面,0,38.19
RPSOMLRLJIMFFEA28CA,坡道平面,0,38.19
RPPNMLRLJIMFFEA87CA,坡道平面,2000000,30.86
RPPNMLRLJIMFFEA87CA,坡道平面,2000000,30.85
RPXNMLRLJIMFFEA68CA,坡道平面,2100000,36.76
RPWNMLQJKIMFFDA28CA,坡道機械,0,
RPROMLNLJIMFFDA67CA,升降機械,0,
RPROMLNLJIMFFDA67CA,升降機械,0,
RPPOMLOLJIMFFEA67CA,坡道平面,0,36.22
RPPOMLOLJIMFFEA67CA,坡道平面,0,36.22
RPVNMLQJKIMFFEA28CA,坡道平面,1500000,32.18
RPVNMLQJKIMFFEA28CA,坡道平面,1500000,32.18
RPVNMLQJKIMFFEA28CA,坡道平面,1500000,32.18
RPSPMLOLJIMFFEA08CA,升降機械,0,
RPROMLSJKIMFFFA28CA,坡道平面,3200000,43.38
RPQNMLSLJIMFFFA18CA,坡道平面,3500000,
RPSNMLQJKIMFFFA08CA,坡道平面,2000000,35.24
RPTNMLOLJIMFFCA87DA,坡道平面,0,
RPWNMLRLJIMFFCA48DA,坡道平面,0,
RPPNMLMLKIMFFCA37DA,坡道平面,0,
RPXNMLRLJIMFFCA58DA,坡道平面,2500000,27.57
RPWNMLRLJIMFFFA78DA,坡道平面,4000000,37.25
RPRNMLTJKIMFFCA08DA,坡道平面,0,
RPTNMLSLJIMFFEA48DA,坡道機械,1200000,18.85
RPWNMLTKKIMFFDA78DA,坡道平面,3800000,37.42
RPWNMLTKKIMFFDA78DA,坡道平面,3800000,37.42
RPWNMLTKKIMFFDA78DA,坡道平面,3800000,37.42
RPWNMLTKKIMFFDA78DA,坡道平面,3800000,37.42
RPWNMLTKKIMFFDA78DA,坡道平面,3800000,37.42
RPWNMLTKKIMFFDA78DA,坡道平面,3800000,37.42
RPWNMLTKKIMFFDA78DA,坡道平面,3800000,37.42
RPXOMLRLJIMFFDA78DA,坡道平面,2500000,35.92
RPXOMLRLJIMFFDA78DA,坡道平面,2500000,35.92
RPTPMLRLJIMFFCA38DA,塔式車位,900000,2.51
RPSOMLTLJIMFFFA58CA,升降機械,2500000,19.61
RPTOMLRJKIMFFFA38CA,坡道平面,3200000,24.80
RPTOMLRJKIMFFFA38CA,坡道平面,3000000,24.80
RPSNMLPLKIMFFAA77DA,升降機械,540000,11.89
RPSNMLPLKIMFFAA77DA,升降機械,540000,11.89
RPSNMLTLJIMFFEA38CA,坡道平面,0,28.52
RPRQMLLKKIMFFEA77CA,坡道平面,0,32.17
RPTQMLLKKIMFFEA97CA,坡道平面,0,32.17
RPTNMLQLKIMFFAA97DA,升降機械,350000,11.89
RPTNMLQLKIMFFAA97DA,升降機械,350000,11.89
RPOPMLNKKIMFFEA57CA,坡道平面,0,41.60
RPXOMLLJKIMFFDA97CA,升降機械,1900000,21.62
RPQPMLOLJIMFFEA87CA,坡道機械,0,21.01
RPSQMLOJKIMFFDA97CA,升降機械,1900000,21.62
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
RPPOMLSJKIMFFCA77CA,坡道平面,0,
