╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧оч┼a╕Ї31~60╕╣,17.18,░╙,,,1061201,дgжa2л╪кл1иожь1,дQдC╝h,дGдQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050713,167.8,3,2,2,ж│,ж│,13200000,79818,йY╣Dенн▒,27.48,2000000,,RPRNMLQLJHNFFAH28CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧оч┼a╕Ї31~60╕╣,12.02,░╙,,,1061201,дgжa2л╪кл1иожь1,дGдQд@╝h,дGдQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050713,125.46,2,1,1,ж│,ж│,10000000,81649,йY╣Dенн▒,27.48,2000000,жaмFдh╢╚и№░U╢R╜цо╫еєе╙╜╨╡n░OбAи├е╝еN▓z╝╢└└дг░╩▓г╢R╜цл┤м∙о╤бAе╗жиецкў├BлYе╤╕q░╚дH┤ги╤бC┴`╗∙д║зtифеL╢Oе╬бC,RPSNMLQLJHNFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧оч┼a╕Ї31~60╕╣,10.99,░╙,,,1061201,дgжa2л╪кл1иожь0,дн╝h,дGдQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050713,91.96,2,1,1,ж│,ж│,7810000,84928,,0.0,0,жaмFдh╢╚и№░U╢R╜цо╫еєе╙╜╨╡n░OбAи├е╝еN▓z╝╢└└дг░╩▓г╢R╜цл┤м∙о╤бAе╗жиецкў├BлYе╤╕q░╚дH┤ги╤бC┴`╗∙д║зt╕╦цC╢OбC,RPTNMLQLJHNFFAH48CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧кў╛Wе|╡є61~90╕╣,13.62,░╙,,,1061101,дgжa1л╪кл1иожь0,дT╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0920715,113.72,2,2,1,ж│,╡L,4880000,42912,,0.0,0,,RPRNMLNJJHNFFBH87CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧дхд╞дG╕Ї273л╤1~30╕╣,21.12,жэ,,,1061201,дgжa1л╪кл1иожь1,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0940824,119.76,3,2,2,ж│,ж│,6900000,57615,йY╣Dенн▒,0.0,0,,RPWPMLNJJHNFFBH58CA
╞[н╡░╧,й╨жa(дgжa+л╪кл),оч╢щел╞[н╡░╧║╓╣╪╡є151~180╕╣,19.29,,дu╖~░╧,дB║╪л╪┐vе╬жa,1061101,дgжa1л╪кл1иожь0,дн╝h,дн╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050731,77.11,4,2,3,ж│,ж│,3380000,43833,,0.0,0,,RPOPMLOJJHNFFBH87CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧жNкLдG╕Ї55л╤1~30╕╣,105.0,,дu╖~░╧,дB║╪л╪┐vе╬жa,1061101,дgжa1л╪кл1иожь0,е■,дн╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060619,452.83,23,0,23,ж│,╡L,35000000,77292,,0.0,0,,RPUOMLPJJHNFFBH48CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧е├╢╢╡є1~30╕╣,30.11,жэ,,,1061201,дgжa1л╪кл1иожь1,дQе|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050714,178.95999999999998,3,2,2,ж│,ж│,9230000,53247,йY╣Dенн▒,31.91,1400000,,RPORMLPJJHNFFBH18CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧е├╢╢╡є31~60╕╣,30.11,жэ,,,1061201,дgжa1л╪кл1иожь1,дG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050714,181.97,3,2,2,ж│,ж│,8980000,50854,йY╣Dенн▒,33.9,1450000,,RPQRMLPJJHNFFBH38CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧░к┼Kп╕лeжш╕Їд@мq271~300╕╣,18.97,░╙,,,1061101,дgжa1л╪кл1иожь1,дE╝h,дQдK╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1041220,150.2,2,2,2,ж│,ж│,15050000,100200,йY╣Dенн▒,0.0,0,,RPVRMLPJJHNFFBH88CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧е▀╝w╡є31~60╕╣,93.0,жэ,,,1061101,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0670412,121.06,0,0,0,╡L,╡L,8400000,69387,,0.0,0,,RPOOMLSJJHNFFBH18CA
дд├c░╧,дgжa,дjж┐мq121~150жa╕╣,10.92,╣A,,,1061201,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,320393,29340,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPUPMLSJJHNFFBH88CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧║aжwдK╡є25л╤1~30╕╣,65.0,жэ,,,1061101,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0780321,119.2,4,3,3,ж│,╡L,7900000,66275,,0.0,0,,RPSOMLKKJHNFFBH87CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧кQлH╕Ї151~180╕╣,23.09,жэ,,,1061101,дgжa1л╪кл1иожь1,дK╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040915,157.03,3,2,2,ж│,ж│,7510000,49324,йY╣Dенн▒,29.1,1200000,л╪клецйЎ┴`╗∙д║зt╕╦цC┤┌40╕Uд╕бBоa╣q┤┌19╕Uд╕,RPQSMLKKJHNFFBH08CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧кQлH╕Ї181~210╕╣,15.85,жэ,,,1061201,дgжa1л╪кл1иожь1,дQдн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040915,114.66,2,2,1,ж│,ж│,5500000,50205,йY╣Dенн▒,27.02,1100000,л╪клецйЎ┴`╗∙д║зt╕╦цC┤┌42╕Uд╕бBоa╣q┤┌15╕Uд╕,RPSSMLKKJHNFFBH28CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧кQлH╕Ї181~210╕╣,23.09,жэ,,,1061201,дgжa1л╪кл1иожь1,д╗╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040915,157.04,3,2,2,ж│,ж│,7050000,44943,йY╣Dенн▒,29.1,1300000,,RPTSMLKKJHNFFBH38CA
╞[н╡░╧,й╨жa(дgжa+л╪кл),оч╢щел╞[н╡░╧┤Iж~╕Ї281л╤31~60╕╣,37.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1061201,дgжa2л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840818,110.81,3,2,2,ж│,ж│,1350000,12183,,0.0,0,,RPPNMLMKJHNFFBH67CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧╖O┤fдT╡є30л╤1~30╕╣,17.2,жэ,,,1061101,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0720207,69.12,2,2,1,ж│,ж│,3750000,54253,,0.0,0,,RPVNMLPKJHNFFBH58CA
дд├c░╧,дgжa,╡╪┐│мq181~210жa╕╣,701.42,ифеL,,,1061101,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,28600000,40774,,0.0,0,,RPRNMLMKJHNFFBH87CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┐│дп╕ЇдGмq91~120╕╣,7.04,жэ,,,1061201,дgжa1л╪кл1иожь0,дQ╝h,дQ╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0950520,31.65,1,1,1,ж│,ж│,1450000,45814,,0.0,0,,RPRSMLQKJHNFFBH78CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧╢└┐│╡є31~60╕╣,16.38,жэ,,,1061101,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1000607,136.81,3,1,3,ж│,╡L,3300000,24121,,0.0,0,дG┐╦╡епSоэ├ЎлY╢бдзл∙д└ецйЎбC,RPUPMLRKJHNFFBH88CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧й╛з╡╕Ї481~510╕╣,63.0,,дu╖~░╧,дB║╪л╪┐vе╬жa,1061101,дgжa1л╪кл1иожь0,е■,дн╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0930720,219.24,5,2,3,ж│,╡L,14600000,66594,,0.0,0,,RPSOMLMLJHNFFBH18CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧е┴┼v╕ЇдGмq9л╤91~120╕╣,31.0,жэ,,,1061201,дgжa1л╪кл1иожь0,д@╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0681204,68.86,2,1,1,ж│,╡L,4440000,64479,,0.0,0,,RPRPMLMLJHNFFBH18CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧з╙жи╕Ї1~30╕╣,18.53,жэ,,,1061101,дgжa1л╪кл1иожь0,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0780425,81.87,3,2,2,ж│,╡L,3600000,43972,,0.0,0,,RPSPMLMLJHNFFBH28CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧жNзQд╗╡є1~30╕╣,22.2,,дu╖~░╧,дB║╪л╪┐vе╬жa,1061201,дgжa1л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0701210,72.96,4,0,4,ж│,╡L,4100000,56195,,0.0,0,,RPVPMLMLJHNFFBH58CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧║aе┴╕Ї165л╤1~30╕╣,16.27,жэ,,,1061201,дgжa1л╪кл1иожь0,д@╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0811221,81.13999999999999,3,2,2,ж│,ж│,4500000,55460,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWPMLMLJHNFFBH68CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧дд╢щ╕Ї1~30╕╣,7.45,жэ,,,1061101,дgжa1л╪кл1иожь1,дQдн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0960301,102.86,2,2,1,ж│,ж│,5300000,51526,йY╣Dенн▒,0.0,0,,RPOQMLMLJHNFFBH97CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дп╖O╕Ї151~180╕╣,4.88,жэ,,,1061201,дgжa1л╪кл1иожь0,дн╝h,дQдG╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0840805,35.82,1,1,1,ж│,ж│,1150000,32105,,0.0,0,,RPUQMLMLJHNFFBH58CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧╡╪▓╗д@╡є1~30╕╣,27.21,жэ,,,1061201,дgжa1л╪кл1иожь0,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0811208,93.41,3,2,1,ж│,╡L,3100000,33187,,0.0,0,,RPUOMLTKJHNFFBH98CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧║aжwдT╡є171л╤1~30╕╣,13.98,жэ,,,1061201,дgжa1л╪кл1иожь1,дG╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0911007,115.0,1,1,1,ж│,ж│,4500000,39130,йY╣D╛ў▒ё,0.0,0,,RPPRMLTKJHNFFBH78CA
╞[н╡░╧,й╨жa(дgжa+л╪кл),оч╢щел╞[н╡░╧┤IлH╕Ї91л╤6з╦1~30╕╣,35.35,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1061101,дgжa1л╪кл1иожь0,д@╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850129,103.85,3,2,2,ж│,ж│,2300000,22147,,0.0,0,,RPURMLTKJHNFFBH66CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧мв╖╦╕Ї211~240╕╣,19.33,жэ,,,1040901,дgжa1л╪кл1иожь1,дG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060831,134.55,2,2,1,ж│,ж│,12479657,124770,йY╣Dенн▒,46.15,1450000,,RPSQMLQLJHNFFBH78CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧мв╖╦╕Ї211~240╕╣,17.68,жэ,,,1041101,дgжa1л╪кл1иожь1,дG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060831,123.18,2,2,1,ж│,ж│,9383679,98735,йY╣Dенн▒,42.32,1400000,,RPVQMLQLJHNFFBH09CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧мв╖╦╕Ї211~240╕╣,18.1,жэ,,,1061101,дgжa1л╪кл1иожь1,дQе|╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060831,128.99,2,2,1,ж│,ж│,10000000,104418,йY╣Dенн▒,46.15,1350000,,RPURMLQLJHNFFBH09CA
╞[н╡░╧,й╨жa(дgжa+л╪кл),оч╢щел╞[н╡░╧║╓╖s╕Ї1021~1050╕╣,3265.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1061101,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбAл╬│╗мЁеXкл,дG╝h,╣Aк┘,╣Aк┘,е[▒j┐j│y,0790726,300.8,3,2,3,ж│,╡L,22300000,,,0.0,0,,RPRPNLKMJHNFFBH18CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧оч╢щелдд├c░╧мв╖╦╕Ї211~240╕╣,18.1,жэ,,,1040901,дgжa1л╪кл1иожь1,дQдG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060831,128.99,2,2,1,ж│,ж│,10481798,109027,йY╣Dенн▒,46.15,1450000,,RPWNMLLMJHNFFBH48CA
└s╝ц░╧,иожь,оч╢щел└s╝ц░╧дEоy╝d20л╤1~30╕╣,0.0,,,,1061201,дgжa0л╪кл0иожь1,,,ифеL,,,,40.79,0,0,0,ж│,╡L,600000,,йY╣Dенн▒,0.0,600000,╣LдсеNо╤╢OбAжLкс╡|бA│W╢OбAй╨л╬╡|╡ее╤╢RдшдфеIбC,RPROMLMJJHNFFCH97CA
└s╝ц░╧,дgжa,╗╔╞r░щмq1141~1170жa╕╣,1249.3,,дsйYжaлOи|░╧,╣Aкке╬жa,1061201,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9447000,7562,,0.0,0,,RPRNMLOJJHNFFCH08CA
дj╖╦░╧,дgжa,дT╝hмq└Y╝dдpмq661~690жa╕╣,663.0,,н╖┤║░╧,╣Aкке╬жa,1061101,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7320000,11041,,0.0,0,,RPPNMLPJJHNFFCH97CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧░ъ┴p╡є85л╤1~30╕╣,82.73,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061101,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0680518,83.0,6,2,2,ж│,╡L,6500000,78313,,0.0,0,,RPPNMLRJJHNFFCH18CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧дд┐│╕ЇдE└sмq89л╤1з╦1~30╕╣,82.66,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1061201,дgжa2л╪кл1иожь1,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0830415,195.47,4,1,3,ж│,╡L,3200000,16371,йY╣Dенн▒,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPTNMLTJJHNFFCH78CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧└s╖╜╕Ї121л╤75з╦31~60╕╣,70.41,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1061101,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0750314,107.36,4,2,2,ж│,╡L,2850000,26546,,0.0,0,,RPTPMLTJJHNFFCH98CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧дп╡╜д@╡є106л╤1~30╕╣,14.85,░╙,,,1061201,дgжa1л╪кл1иожь1,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1061017,132.53,2,2,2,ж│,ж│,6300000,49441,йY╣Dенн▒,32.41,1350000,,RPPPMLLKJHNFFCH87CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧дп╡╜д@╡є106л╤1~30╕╣,17.17,░╙,,,1061201,дgжa1л╪кл1иожь1,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1061017,146.11,3,2,2,ж│,ж│,7000000,50104,йY╣Dенн▒,30.35,1200000,,RPQPMLLKJHNFFCH97CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧дп╡╜д@╡є106л╤1~30╕╣,24.25,░╙,,,1061101,дgжa1л╪кл1иожь2,дE╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1061017,228.14999999999998,4,2,2,ж│,ж│,10600000,49470,йY╣Dенн▒,64.82,2520000,,RPRPMLLKJHNFFCH08CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧дп╡╜д@╡є106л╤1~30╕╣,14.85,░╙,,,1061201,дgжa1л╪кл1иожь1,дQдT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1061017,132.53,2,2,2,ж│,ж│,6170000,48142,йY╣Dенн▒,32.41,1350000,,RPSPMLLKJHNFFCH18CA
