╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
ж╦▒T╢m,й╨жa(дgжa+л╪кл),╣┼╕q┐дж╦▒T╢m╞W╛Їз°4╛Fж╡дlоH91~120╕╣,91.49,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061103,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0740712,119.0,4,2,2,ж│,╡L,2400000,20168,,0.0,0,,RPSNMLOJKIMFFEQ96EA
к№и╜дs╢m,дgжa,и╙жNмqй╘й╘жNдpмq61~90жa╕╣,246.6,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061001,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,300000,1217,,0.0,0,нл╣║░╧йш╢OжaеX░тбAжVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPQNMLPLKIMFFEQ07EA
▒Ўдs╢m,дgжa,дjйWмq601~630жa╕╣,421.0,,н╖┤║░╧,╣Aкке╬жa,1061027,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,88410,210,,0.0,0,,RPQNMLOJKIMFFEQ76EA
дЇдW╢m,дgжa,дTм╔оHмq121~150жa╕╣,2086.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1061101,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,18600000,8917,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUNMLNKKIMFFDQ96DA
ж╦▒T╢m,дgжa,е╦нэоHмq121~150жa╕╣,50.0,,д@пы╣A╖~░╧,д■║╪л╪┐vе╬жa,1061110,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,144000,2880,,0.0,0,,RPPNMLNLJIMFFEQ66EA
ж╦▒T╢m,дgжa,╝╠╛ЁйWмq1~30жa╕╣,628.0,,дsйYжaлOи|░╧,╣Aкке╬жa,1061108,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,200960,320,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC,RPRNMLPJKIMFFEQ76CA
▒Ўдs╢m,дgжa,дjйWмq151~180жa╕╣,4.67,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061025,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,225000,48180,,0.0,0,╖ю╣sжaжXи╓и╧е╬дзецйЎбC,RPPNMLQLJIMFFEQ76CA
дЇдW╢m,й╨жa(дgжa+л╪кл),╣┼╕q┐ддЇдW╢mлnйMз°лс╝d61~90╕╣,77.1,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1061031,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0871124,124.21,5,3,3,ж│,╡L,2520000,20288,,0.0,0,,RPTNMLOLJIMFFDQ86CA
д╙лOел,й╨жa(дgжa+л╪кл),╣┼╕q┐дд╙лOелжwдпи╜│╗┤фдlсY1~30╕╣,2702.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1061025,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,╣Aк┘,┐√╡м▓V╛одgе[▒j┐j│y,0901207,254.98,4,2,2,ж│,╡L,13500000,52945,,0.0,0,,RPVNMLOLJIMFFDQ07CA
д╙лOел,й╨жa(дgжa+л╪кл)+иожь,╣┼╕q┐дд╙лOелмKп]и╜лO┼Kд@╕ЇдGмq91~120╕╣,40.99,жэ,,,1061104,дgжa1л╪кл1иожь1,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),╢░жXжэжv,┐√╡м▓V╛одg│y,1060421,173.63,3,2,2,ж│,ж│,6500000,37436,йY╣Dенн▒,29.86,0,,RPPOMLOLJIMFFDQ56CA
е┴╢п╢m,дgжa,иqкLмq1591~1620жa╕╣,1267.24,,д@пы╣A╖~░╧,╣Aкке╬жa,1061030,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1300000,1026,,0.0,0,е╗е╙│°о╤╕ъо╞м╥лY╕gе╤╖эи╞дH┬∙дш┤ги╤─▌╣ъ,RPTNMLNLJIMFFCQ66CA
╖╦дf╢m,дgжa,йW│╗мq1111~1140жa╕╣,196.37,жэ,,,1061108,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3861125,19662,,0.0,0,,RPOOMLSLJIMFFCQ76CA
╕qж╦╢m,дgжa,дн╢бнэмq31~60жa╕╣,1030.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1061113,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,180000,175,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPNMLOLJIMFFBQ88CA
ем│U┬э,дgжa,л╪┐│мq661~690жa╕╣,80.6,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061108,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2000000,24814,,0.0,0,ж│е╝лOжsл╪клд@┤╔3╝╙,RPPNMLTJKIMFFBQ66CA
╕qж╦╢m,дgжa,╕qж╦мq╕qж╦дpмq901~930жa╕╣,1787.0,╣A,,,1060901,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1700000,951,,0.0,0,,RPPNMLSKKIMFFBQ66CA
ж╡дlел,й╨жa(дgжa+л╪кл),╣┼╕q┐дж╡дlелж╡дlдT╕Ї169л╤1~30╕╣,6.29,░╙,,,1061101,дgжa1л╪кл1иожь0,д╗╝h,дQ╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0941003,30.61,1,1,1,ж│,ж│,820000,26789,,0.0,0,,RPSNMLSKKIMFFBQ96CA
ж╡дlел,й╨жa(дgжa+л╪кл),╣┼╕q┐дж╡дlелдхй·лn╕Ї121~150╕╣,143.86,жэ,,,1061030,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060111,280.25,4,3,5,ж│,╡L,14550000,51918,,0.0,0,,RPWNMLNLJIMFFBQ86CA
ем│U┬э,й╨жa(дgжa+л╪кл),╣┼╕q┐дем│U┬э╖sлn╕Ї181~210╕╣,90.15,жэ,,,1061108,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэ░╙е╬,┐√░й┐√╡м▓V╛одg│y,0840320,163.48,4,2,3,ж│,╡L,2000000,12234,,0.0,0,,RPQNMLRLJIMFFBQ66CA
д╗╕}╢m,дgжa,д╗╕}мqд╗╣┼дpмq511~540жa╕╣,1563.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1061115,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,800000,512,,0.0,0,,RPWNMLOLJIMFFBQ96CA
╖s┤ф╢m,дgжa,╖s┤фмqоcлeдpмq31~60жa╕╣,101.0,жэ,,,1061017,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3710000,36733,,0.0,0,,RPPNMLNJKIMFFCQ78CA
дjкL┬э,дgжa,енкLмq91~120жa╕╣,140.18,жэ,,,1061103,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8000000,57069,,0.0,0,зtе╝лOжs╡n░O┬┬ж│л╪кл2┤╔,RPQNMLRLJIMFFCQ76CA
дjкL┬э,й╨жa(дgжa+л╪кл),╣┼╕q┐ддjкL┬эдTйMи╜дд┐│╕ЇдGмq151~180╕╣,290.9,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1061020,дgжa4л╪кл3иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0650308,639.72,14,4,5,ж│,╡L,7500000,11724,,0.0,0,,RPPOMLRLJIMFFCQ76CA
дЇдW╢m,й╨жa(дgжa+л╪кл),╣┼╕q┐ддЇдW╢m╝eдhз°▒Tдl└Y31~60╕╣,93.75,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061024,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0701022,102.96,4,2,2,ж│,╡L,3400000,33023,,0.0,0,,RPXNMLOLJIMFFDQ27CA
дЇдW╢m,й╨жa(дgжa+л╪кл),╣┼╕q┐ддЇдW╢m░ъйmз°1~30╕╣,99.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061104,дgжa1л╪кл1иожь0,е■,д@╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0701003,65.32,3,2,1,ж│,╡L,2100000,32149,,0.0,0,,RPOOMLNLJIMFFDQ98CA
д╙лOел,дgжa,▒Ўдlнэмq▒Ўнэдpмq301~330жa╕╣,1050.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1061117,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1680000,1600,,0.0,0,,RPPNMLOLJIMFFDQ09CA
ддоH╢m,дgжa,ж╦└Y▒Tмq1~30жa╕╣,2218.0,,дsйYжaлOи|░╧,кL╖~е╬жa,1061027,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,130000,59,,0.0,0,,RPSNMLOLJIMFFDQ76CA
дjкL┬э,й╨жa(дgжa+л╪кл),╣┼╕q┐ддjкL┬эдTйMи╜кLдl└Y1~30╕╣,149.77,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061001,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0830126,167.09,4,2,3,ж│,╡L,2800000,16757,,0.0,0,,RPSOMLNKKIMFFCQ66CA
дjкL┬э,й╨жa(дgжa+л╪кл),╣┼╕q┐ддjкL┬эддкLи╜12╛FддкL61~90╕╣,69.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061001,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0700129,98.33,4,2,3,ж│,╡L,1850000,18814,,0.0,0,,RPWNMLTKKIMFFCQ57CA
е┴╢п╢m,й╨жa(дgжa+л╪кл),╣┼╕q┐де┴╢п╢mжnжм61~90╕╣,77.75,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060811,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0720115,122.05,4,2,2,ж│,╡L,1950000,15977,,0.0,0,,RPSNMLLKKIMFFCQ98CA
дjкL┬э,й╨жa(дgжa+л╪кл),╣┼╕q┐ддjкL┬эжшкLи╜дде┐╕Ї451~480╕╣,103.0,░╙,,,1061101,дgжa1л╪кл1иожь0,д@╝h,д@╝h,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0340101,86.16,2,1,1,ж│,╡L,6500000,75441,,0.0,0,и№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC╢┼░╚дHн╔жW╡n░O╢Rж^бC,RPPNMLMKKIMFFCQ78CA
ж╦▒T╢m,дgжa,┬╨Рkкўмq331~360жa╕╣,128.1,,д@пы╣A╖~░╧,╣Aкке╬жa,1061030,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,300000,2342,,0.0,0,,RPQNMLOLJIMFFEQ66CA
ддоH╢m,й╨жa(дgжa+л╪кл),╣┼╕q┐дддоH╢mйM┐│з°дд╡╪╕Ї181~210╕╣,56.71,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1061006,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0690813,161.58,3,2,2,ж│,╡L,2850000,17638,,0.0,0,,RPQNMLTJKIMFFDQ96CA
ддоH╢m,й╨жa(дgжa+л╪кл),╣┼╕q┐дддоH╢m┤Iжмз°19╛F┐│д╞&#24269;1~30╕╣,62.14,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061001,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0730410,106.57,4,2,3,ж│,╡L,3060000,28714,,0.0,0,,RPXNMLTKKIMFFDQ77CA
дЇдW╢m,й╨жa(дgжa+л╪кл),╣┼╕q┐ддЇдW╢m╝eдhз°4╛F▒Tдl└Y1~30╕╣,133.3,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060901,дgжa1л╪кл1иожь0,е■,д@╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0670901,73.08,2,1,1,ж│,╡L,2270000,31062,,0.0,0,,RPOOMLTKKIMFFDQ96CA
▒Ўдs╢m,дgжa,▒Ўлnмq421~450жa╕╣,37.0,жэ,,,1061114,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,600000,16216,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPNMLRLJIMFFEQ86CA
ж╦▒T╢m,дgжa,╡╡╢│мq1081~1110жa╕╣,2718.84,,д@пы╣A╖~░╧,╣Aкке╬жa,1061113,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2110000,776,,0.0,0,,RPRNMLOJKIMFFEQ66CA
▒Ўдs╢m,дgжa,╣Lдsмq181~210жa╕╣,349.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061101,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1500000,4298,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSNMLOKKIMFFEQ86CA
ж╦▒T╢m,дgжa,пuкZмq961~990жa╕╣,263.67,жэ,,,1061109,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5180000,19646,,0.0,0,,RPQNMLRLJIMFFEQ17EA
ж╦▒T╢m,дgжa,пuкZмq871~900жa╕╣,55.46,ифеL,,,1061109,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,120000,2164,,0.0,0,,RPRNMLRLJIMFFEQ27EA
▒Ўдs╢m,дgжa,▒Ўе_мq1381~1410жa╕╣,3046.0,╣A,,,1060713,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11978395,3933,,0.0,0,│o╡здgжaж@ж│2н╙┼vзQдHбC,RPPNMLSLJIMFFEQ17EA
╖╦дf╢m,дgжa,мhдl╖╛мqмhд@дpмq181~210жa╕╣,380.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1061101,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,450000,1184,,0.0,0,,RPSNMLNKKIMFFCQ76EA
дjкL┬э,дgжa,┤Єдlмq211~240жa╕╣,5000.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1061101,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7500000,1500,,0.0,0,,RPRNMLTKKIMFFCQ27EA
е┴╢п╢m,дgжa,жnжммqж╦│Єлсдpмq391~420жa╕╣,1018.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1061102,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,661700,650,,0.0,0,,RPQNMLSLJIMFFCQ07EA
е┴╢п╢m,дgжa,▒[дl│╗мq1261~1290жa╕╣,3059.25,,пSйw╣A╖~░╧,╣Aкке╬жa,1061101,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3450000,1128,,0.0,0,│qжц╢OбB╛ужa╢OбB╕╔└v╢Oзбе╤╢Rдшнt╛с,RPPNMLLLKIMFFCQ88DA
│└пє╢m,дgжa,│└е_мq1441~1470жa╕╣,55.38,жэ,,,1061113,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,300000,5417,,0.0,0,╗Pжмеє╕╣2410╕╣жXи╓нp╗∙┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPTNMLSLJIMFFDQ37DA
╡f╕Ї╢m,дgжa,ёFдl╕}мq181~210жa╕╣,71.0,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1061103,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1503460,21175,,0.0,0,,RPQNMLLKKIMFFEQ98CA
дЇдW╢m,й╨жa(дgжa+л╪кл),╣┼╕q┐ддЇдW╢mдj▒[з°дj▒[1~30╕╣,107.48,,╢mз°░╧,дA║╪л╪┐vе╬жa,1061101,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,игифеL╡n░Oи╞╢╡,1050129,196.99,5,2,4,ж│,╡L,6350000,32235,,0.0,0,,RPVNMLKLKIMFFDQ76CA
ддоH╢m,й╨жa(дgжa+л╪кл),╣┼╕q┐дддоH╢mйM╖№з°1╛Fдддs╕Їднмq91~120╕╣,94.29,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1061001,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0750128,132.51,4,1,2,ж│,╡L,4000000,30186,,0.0,0,,RPPNMLPLKIMFFDQ66CA
